experiment,step,metric,value
DC-PPO (50M+50M),26854400,reward,81169.90625
DC-PPO (50M+50M),26905600,reward,81110.1015625
DC-PPO (50M+50M),26956800,reward,80589.828125
DC-PPO (50M+50M),27008000,reward,81523.6796875
DC-PPO (50M+50M),27059200,reward,81163.765625
DC-PPO (50M+50M),27110400,reward,81041.7890625
DC-PPO (50M+50M),27161600,reward,81484.78125
DC-PPO (50M+50M),27212800,reward,81277.9921875
DC-PPO (50M+50M),27264000,reward,80621.1796875
DC-PPO (50M+50M),27315200,reward,81496.7890625
DC-PPO (50M+50M),27366400,reward,81090.796875
DC-PPO (50M+50M),27417600,reward,81096.140625
DC-PPO (50M+50M),27468800,reward,80832.125
DC-PPO (50M+50M),27520000,reward,81267.3515625
DC-PPO (50M+50M),27571200,reward,81848.53125
DC-PPO (50M+50M),27622400,reward,81763.3515625
DC-PPO (50M+50M),27673600,reward,81327.28125
DC-PPO (50M+50M),27724800,reward,81038.1953125
DC-PPO (50M+50M),27776000,reward,81605.2890625
DC-PPO (50M+50M),27827200,reward,81913.984375
DC-PPO (50M+50M),27878400,reward,82090.40625
DC-PPO (50M+50M),27929600,reward,81984.6484375
DC-PPO (50M+50M),27980800,reward,81729.2734375
DC-PPO (50M+50M),28032000,reward,81812.921875
DC-PPO (50M+50M),28083200,reward,81714.6796875
DC-PPO (50M+50M),28134400,reward,81491.265625
DC-PPO (50M+50M),28185600,reward,81590.5546875
DC-PPO (50M+50M),28236800,reward,81178.671875
DC-PPO (50M+50M),28288000,reward,82349.4921875
DC-PPO (50M+50M),28339200,reward,81449.890625
DC-PPO (50M+50M),28390400,reward,81452.0859375
DC-PPO (50M+50M),28441600,reward,81065.953125
DC-PPO (50M+50M),28492800,reward,80834.84375
DC-PPO (50M+50M),28544000,reward,80528.296875
DC-PPO (50M+50M),28595200,reward,80109.8671875
DC-PPO (50M+50M),28646400,reward,78880.21875
DC-PPO (50M+50M),28697600,reward,79752.4765625
DC-PPO (50M+50M),28748800,reward,79698.6015625
DC-PPO (50M+50M),28800000,reward,79222.1484375
DC-PPO (50M+50M),28851200,reward,79610.859375
DC-PPO (50M+50M),28902400,reward,79824.875
DC-PPO (50M+50M),28953600,reward,79538.21875
DC-PPO (50M+50M),29004800,reward,80212.3984375
DC-PPO (50M+50M),29056000,reward,80011.4453125
DC-PPO (50M+50M),29107200,reward,80447.171875
DC-PPO (50M+50M),29158400,reward,80517.421875
DC-PPO (50M+50M),29209600,reward,80109.6796875
DC-PPO (50M+50M),29260800,reward,80010.3046875
DC-PPO (50M+50M),29312000,reward,79762.34375
DC-PPO (50M+50M),29363200,reward,80470.0234375
DC-PPO (50M+50M),29414400,reward,80382.90625
DC-PPO (50M+50M),29465600,reward,80412.6796875
DC-PPO (50M+50M),29516800,reward,80182.765625
DC-PPO (50M+50M),29568000,reward,80212.046875
DC-PPO (50M+50M),29619200,reward,80520.0625
DC-PPO (50M+50M),29670400,reward,80343.953125
DC-PPO (50M+50M),29721600,reward,80586.5
DC-PPO (50M+50M),29772800,reward,80596.046875
DC-PPO (50M+50M),29824000,reward,80151.546875
DC-PPO (50M+50M),29875200,reward,81075.53125
DC-PPO (50M+50M),29926400,reward,80989.5234375
DC-PPO (50M+50M),29977600,reward,81450.921875
DC-PPO (50M+50M),30028800,reward,81225.7265625
DC-PPO (50M+50M),30080000,reward,80756.5703125
DC-PPO (50M+50M),30131200,reward,81352.078125
DC-PPO (50M+50M),30182400,reward,81730.5234375
DC-PPO (50M+50M),30233600,reward,81235.6328125
DC-PPO (50M+50M),30284800,reward,81422.28125
DC-PPO (50M+50M),30336000,reward,80988.0390625
DC-PPO (50M+50M),30387200,reward,81001.34375
DC-PPO (50M+50M),30438400,reward,82499.65625
DC-PPO (50M+50M),30489600,reward,82546.453125
DC-PPO (50M+50M),30540800,reward,82944.921875
DC-PPO (50M+50M),30592000,reward,82930.71875
DC-PPO (50M+50M),30643200,reward,82332.890625
DC-PPO (50M+50M),30694400,reward,82516.4609375
DC-PPO (50M+50M),30745600,reward,82751.1875
DC-PPO (50M+50M),30796800,reward,83208.8125
DC-PPO (50M+50M),30848000,reward,83298.8828125
DC-PPO (50M+50M),30899200,reward,83106.2421875
DC-PPO (50M+50M),30950400,reward,82926.7734375
DC-PPO (50M+50M),31001600,reward,83848.2734375
DC-PPO (50M+50M),31052800,reward,83751.8203125
DC-PPO (50M+50M),31104000,reward,83735.703125
DC-PPO (50M+50M),31155200,reward,83970.84375
DC-PPO (50M+50M),31206400,reward,84379.2421875
DC-PPO (50M+50M),31257600,reward,83769.4609375
DC-PPO (50M+50M),31308800,reward,84007.65625
DC-PPO (50M+50M),31360000,reward,83852.875
DC-PPO (50M+50M),31411200,reward,83564.265625
DC-PPO (50M+50M),31462400,reward,82727.2265625
DC-PPO (50M+50M),31513600,reward,82874.140625
DC-PPO (50M+50M),31564800,reward,82690.015625
DC-PPO (50M+50M),31616000,reward,82309.421875
DC-PPO (50M+50M),31667200,reward,82578.28125
DC-PPO (50M+50M),31718400,reward,82575.4453125
DC-PPO (50M+50M),31769600,reward,82431.875
DC-PPO (50M+50M),31820800,reward,82543.640625
DC-PPO (50M+50M),31872000,reward,82776.203125
DC-PPO (50M+50M),31923200,reward,82914.0078125
DC-PPO (50M+50M),31974400,reward,83371.890625
DC-PPO (50M+50M),32025600,reward,82769.234375
DC-PPO (50M+50M),32076800,reward,83341.15625
DC-PPO (50M+50M),32128000,reward,82984.71875
DC-PPO (50M+50M),32179200,reward,83020.7734375
DC-PPO (50M+50M),32230400,reward,82477.40625
DC-PPO (50M+50M),32281600,reward,83528.8125
DC-PPO (50M+50M),32332800,reward,83038.03125
DC-PPO (50M+50M),32384000,reward,82869.59375
DC-PPO (50M+50M),32435200,reward,82792.765625
DC-PPO (50M+50M),32486400,reward,82815.8125
DC-PPO (50M+50M),32537600,reward,83168.6875
DC-PPO (50M+50M),32588800,reward,82978.9140625
DC-PPO (50M+50M),32640000,reward,83401.3515625
DC-PPO (50M+50M),32691200,reward,84054.65625
DC-PPO (50M+50M),32742400,reward,83344.328125
DC-PPO (50M+50M),32793600,reward,83938.3671875
DC-PPO (50M+50M),32844800,reward,84083.625
DC-PPO (50M+50M),32896000,reward,84245.4921875
DC-PPO (50M+50M),32947200,reward,83444.7265625
DC-PPO (50M+50M),32998400,reward,83909.4296875
DC-PPO (50M+50M),33049600,reward,83543.59375
DC-PPO (50M+50M),33100800,reward,83654.4140625
DC-PPO (50M+50M),33152000,reward,83605.4453125
DC-PPO (50M+50M),33203200,reward,83871.5625
DC-PPO (50M+50M),33254400,reward,84286.640625
DC-PPO (50M+50M),33305600,reward,83765.765625
DC-PPO (50M+50M),33356800,reward,83623.109375
DC-PPO (50M+50M),33408000,reward,83431.0703125
DC-PPO (50M+50M),33459200,reward,83921.2890625
DC-PPO (50M+50M),33510400,reward,84916.0078125
DC-PPO (50M+50M),33561600,reward,84890.75
DC-PPO (50M+50M),33612800,reward,84469.3828125
DC-PPO (50M+50M),33664000,reward,83892.765625
DC-PPO (50M+50M),33715200,reward,84618.6953125
DC-PPO (50M+50M),33766400,reward,84497.453125
DC-PPO (50M+50M),33817600,reward,84545.7578125
DC-PPO (50M+50M),33868800,reward,84689.1171875
DC-PPO (50M+50M),33920000,reward,84766.1796875
DC-PPO (50M+50M),33971200,reward,84906.421875
DC-PPO (50M+50M),34022400,reward,84826.3359375
DC-PPO (50M+50M),34073600,reward,84958.78125
DC-PPO (50M+50M),34124800,reward,84783.0234375
DC-PPO (50M+50M),34176000,reward,84588.9453125
DC-PPO (50M+50M),34227200,reward,84422.890625
DC-PPO (50M+50M),34278400,reward,84880.265625
DC-PPO (50M+50M),34329600,reward,84537.484375
DC-PPO (50M+50M),34380800,reward,84427.7890625
DC-PPO (50M+50M),34432000,reward,83702.2109375
DC-PPO (50M+50M),34483200,reward,84100.5078125
DC-PPO (50M+50M),34534400,reward,83849.9765625
DC-PPO (50M+50M),34585600,reward,83406.34375
DC-PPO (50M+50M),34636800,reward,83900.0703125
DC-PPO (50M+50M),34688000,reward,83857.25
DC-PPO (50M+50M),34739200,reward,83943.609375
DC-PPO (50M+50M),34790400,reward,83746.734375
DC-PPO (50M+50M),34841600,reward,84090.375
DC-PPO (50M+50M),34892800,reward,83799.4375
DC-PPO (50M+50M),34944000,reward,83119.640625
DC-PPO (50M+50M),34995200,reward,83578.7109375
DC-PPO (50M+50M),35046400,reward,82895.0625
DC-PPO (50M+50M),35097600,reward,83412.25
DC-PPO (50M+50M),35148800,reward,83028.984375
DC-PPO (50M+50M),35200000,reward,83702.5390625
DC-PPO (50M+50M),35251200,reward,83600.46875
DC-PPO (50M+50M),35302400,reward,83521.265625
DC-PPO (50M+50M),35353600,reward,84005.546875
DC-PPO (50M+50M),35404800,reward,83734.671875
DC-PPO (50M+50M),35456000,reward,84183.0703125
DC-PPO (50M+50M),35507200,reward,84300.8984375
DC-PPO (50M+50M),35558400,reward,84575.5
DC-PPO (50M+50M),35609600,reward,84081.546875
DC-PPO (50M+50M),35660800,reward,84883.53125
DC-PPO (50M+50M),35712000,reward,84549.578125
DC-PPO (50M+50M),35763200,reward,84433.2109375
DC-PPO (50M+50M),35814400,reward,84127.8359375
DC-PPO (50M+50M),35865600,reward,84221.4453125
DC-PPO (50M+50M),35916800,reward,84470.796875
DC-PPO (50M+50M),35968000,reward,84196.8984375
DC-PPO (50M+50M),36019200,reward,84559.8671875
DC-PPO (50M+50M),36070400,reward,84358.0078125
DC-PPO (50M+50M),36121600,reward,84528.765625
DC-PPO (50M+50M),36172800,reward,85545.5625
DC-PPO (50M+50M),36224000,reward,85726.0703125
DC-PPO (50M+50M),36275200,reward,86125.890625
DC-PPO (50M+50M),36326400,reward,85354.7890625
DC-PPO (50M+50M),36377600,reward,85567.0390625
DC-PPO (50M+50M),36428800,reward,85128.1484375
DC-PPO (50M+50M),36480000,reward,84928.921875
DC-PPO (50M+50M),36531200,reward,85454.8046875
DC-PPO (50M+50M),36582400,reward,84741.265625
DC-PPO (50M+50M),36633600,reward,84990.390625
DC-PPO (50M+50M),36684800,reward,84716.359375
DC-PPO (50M+50M),36736000,reward,84895.78125
DC-PPO (50M+50M),36787200,reward,84739.0
DC-PPO (50M+50M),36838400,reward,84458.953125
DC-PPO (50M+50M),36889600,reward,84667.8359375
DC-PPO (50M+50M),36940800,reward,85059.8125
DC-PPO (50M+50M),36992000,reward,84134.1484375
DC-PPO (50M+50M),37043200,reward,84860.234375
DC-PPO (50M+50M),37094400,reward,84583.9375
DC-PPO (50M+50M),37145600,reward,84786.6171875
DC-PPO (50M+50M),37196800,reward,84658.8203125
DC-PPO (50M+50M),37248000,reward,84993.578125
DC-PPO (50M+50M),37299200,reward,84809.5703125
DC-PPO (50M+50M),37350400,reward,84636.1171875
DC-PPO (50M+50M),37401600,reward,85509.84375
DC-PPO (50M+50M),37452800,reward,85880.609375
DC-PPO (50M+50M),37504000,reward,86244.625
DC-PPO (50M+50M),37555200,reward,86389.5078125
DC-PPO (50M+50M),37606400,reward,86215.9296875
DC-PPO (50M+50M),37657600,reward,86224.96875
DC-PPO (50M+50M),37708800,reward,85994.8828125
DC-PPO (50M+50M),37760000,reward,86798.2109375
DC-PPO (50M+50M),37811200,reward,86502.3984375
DC-PPO (50M+50M),37862400,reward,86817.609375
DC-PPO (50M+50M),37913600,reward,86751.7890625
DC-PPO (50M+50M),37964800,reward,86951.8671875
DC-PPO (50M+50M),38016000,reward,86459.625
DC-PPO (50M+50M),38067200,reward,86179.0390625
DC-PPO (50M+50M),38118400,reward,86755.15625
DC-PPO (50M+50M),38169600,reward,86642.7734375
DC-PPO (50M+50M),38220800,reward,86276.5703125
DC-PPO (50M+50M),38272000,reward,86397.734375
DC-PPO (50M+50M),38323200,reward,85931.7265625
DC-PPO (50M+50M),38374400,reward,85887.5234375
DC-PPO (50M+50M),38425600,reward,86262.2421875
DC-PPO (50M+50M),38476800,reward,86060.5859375
DC-PPO (50M+50M),38528000,reward,85961.4921875
DC-PPO (50M+50M),38579200,reward,85946.4296875
DC-PPO (50M+50M),38630400,reward,86326.5703125
DC-PPO (50M+50M),38681600,reward,86233.375
DC-PPO (50M+50M),38732800,reward,86577.34375
DC-PPO (50M+50M),38784000,reward,86739.5625
DC-PPO (50M+50M),38835200,reward,87111.7578125
DC-PPO (50M+50M),38886400,reward,86727.4375
DC-PPO (50M+50M),38937600,reward,87493.2421875
DC-PPO (50M+50M),38988800,reward,87105.4921875
DC-PPO (50M+50M),39040000,reward,86724.09375
DC-PPO (50M+50M),39091200,reward,86051.890625
DC-PPO (50M+50M),39142400,reward,86323.1875
DC-PPO (50M+50M),39193600,reward,86009.671875
DC-PPO (50M+50M),39244800,reward,85503.8671875
DC-PPO (50M+50M),39296000,reward,85650.6640625
DC-PPO (50M+50M),39347200,reward,86188.265625
DC-PPO (50M+50M),39398400,reward,86563.8671875
DC-PPO (50M+50M),39449600,reward,86495.2578125
DC-PPO (50M+50M),39500800,reward,86717.5078125
DC-PPO (50M+50M),39552000,reward,87004.7109375
DC-PPO (50M+50M),39603200,reward,86646.25
DC-PPO (50M+50M),39654400,reward,86425.0078125
DC-PPO (50M+50M),39705600,reward,87257.0546875
DC-PPO (50M+50M),39756800,reward,87356.0703125
DC-PPO (50M+50M),39808000,reward,87130.609375
DC-PPO (50M+50M),39859200,reward,87364.734375
DC-PPO (50M+50M),39910400,reward,87869.71875
DC-PPO (50M+50M),39961600,reward,87676.703125
DC-PPO (50M+50M),40012800,reward,87136.921875
DC-PPO (50M+50M),40064000,reward,87006.125
DC-PPO (50M+50M),40115200,reward,87203.421875
DC-PPO (50M+50M),40166400,reward,86277.0546875
DC-PPO (50M+50M),40217600,reward,86334.65625
DC-PPO (50M+50M),40268800,reward,86416.703125
DC-PPO (50M+50M),40320000,reward,86087.4375
DC-PPO (50M+50M),40371200,reward,86295.859375
DC-PPO (50M+50M),40422400,reward,86104.6328125
DC-PPO (50M+50M),40473600,reward,86810.8203125
DC-PPO (50M+50M),40524800,reward,87087.25
DC-PPO (50M+50M),40576000,reward,86552.6015625
DC-PPO (50M+50M),40627200,reward,86706.1953125
DC-PPO (50M+50M),40678400,reward,86322.734375
DC-PPO (50M+50M),40729600,reward,86209.3125
DC-PPO (50M+50M),40780800,reward,86421.421875
DC-PPO (50M+50M),40832000,reward,85945.1171875
DC-PPO (50M+50M),40883200,reward,86348.46875
DC-PPO (50M+50M),40934400,reward,86504.75
DC-PPO (50M+50M),40985600,reward,86145.7109375
DC-PPO (50M+50M),41036800,reward,85756.6796875
DC-PPO (50M+50M),41088000,reward,85741.15625
DC-PPO (50M+50M),41139200,reward,85874.2421875
DC-PPO (50M+50M),41190400,reward,85996.3125
DC-PPO (50M+50M),41241600,reward,85342.75
DC-PPO (50M+50M),41292800,reward,85841.78125
DC-PPO (50M+50M),41344000,reward,85996.5
DC-PPO (50M+50M),41395200,reward,85168.4921875
DC-PPO (50M+50M),41446400,reward,85437.578125
DC-PPO (50M+50M),41497600,reward,85640.4375
DC-PPO (50M+50M),41548800,reward,85445.75
DC-PPO (50M+50M),41600000,reward,85674.625
DC-PPO (50M+50M),41651200,reward,86223.578125
DC-PPO (50M+50M),41702400,reward,86237.9375
DC-PPO (50M+50M),41753600,reward,86101.9296875
DC-PPO (50M+50M),41804800,reward,86111.703125
DC-PPO (50M+50M),41856000,reward,86133.6484375
DC-PPO (50M+50M),41907200,reward,86372.40625
DC-PPO (50M+50M),41958400,reward,86763.359375
DC-PPO (50M+50M),42009600,reward,86334.625
DC-PPO (50M+50M),42060800,reward,86582.7421875
DC-PPO (50M+50M),42112000,reward,86137.546875
DC-PPO (50M+50M),42163200,reward,86905.890625
DC-PPO (50M+50M),42214400,reward,86855.9765625
DC-PPO (50M+50M),42265600,reward,86885.640625
DC-PPO (50M+50M),42316800,reward,86546.578125
DC-PPO (50M+50M),42368000,reward,86506.734375
DC-PPO (50M+50M),42419200,reward,87071.5234375
DC-PPO (50M+50M),42470400,reward,86403.6953125
DC-PPO (50M+50M),42521600,reward,86728.0546875
DC-PPO (50M+50M),42572800,reward,86326.8828125
DC-PPO (50M+50M),42624000,reward,87048.515625
DC-PPO (50M+50M),42675200,reward,86583.6171875
DC-PPO (50M+50M),42726400,reward,86480.6484375
DC-PPO (50M+50M),42777600,reward,86019.453125
DC-PPO (50M+50M),42828800,reward,85998.578125
DC-PPO (50M+50M),42880000,reward,86024.53125
DC-PPO (50M+50M),42931200,reward,85763.671875
DC-PPO (50M+50M),42982400,reward,86328.8828125
DC-PPO (50M+50M),43033600,reward,86338.265625
DC-PPO (50M+50M),43084800,reward,86401.9453125
DC-PPO (50M+50M),43136000,reward,86856.96875
DC-PPO (50M+50M),43187200,reward,86886.0078125
DC-PPO (50M+50M),43238400,reward,87300.734375
DC-PPO (50M+50M),43289600,reward,87449.90625
DC-PPO (50M+50M),43340800,reward,87080.9453125
DC-PPO (50M+50M),43392000,reward,87451.2421875
DC-PPO (50M+50M),43443200,reward,87402.953125
DC-PPO (50M+50M),43494400,reward,87302.65625
DC-PPO (50M+50M),43545600,reward,87782.703125
DC-PPO (50M+50M),43596800,reward,87354.453125
DC-PPO (50M+50M),43648000,reward,87386.9296875
DC-PPO (50M+50M),43699200,reward,87613.8203125
DC-PPO (50M+50M),43750400,reward,87026.46875
DC-PPO (50M+50M),43801600,reward,86431.671875
DC-PPO (50M+50M),43852800,reward,86366.2734375
DC-PPO (50M+50M),43904000,reward,87020.6796875
DC-PPO (50M+50M),43955200,reward,87480.765625
DC-PPO (50M+50M),44006400,reward,87084.0
DC-PPO (50M+50M),44057600,reward,86987.03125
DC-PPO (50M+50M),44108800,reward,87197.4921875
DC-PPO (50M+50M),44160000,reward,87066.8203125
DC-PPO (50M+50M),44211200,reward,88074.21875
DC-PPO (50M+50M),44262400,reward,88392.890625
DC-PPO (50M+50M),44313600,reward,88203.6328125
DC-PPO (50M+50M),44364800,reward,87780.234375
DC-PPO (50M+50M),44416000,reward,87576.3125
DC-PPO (50M+50M),44467200,reward,87297.9140625
DC-PPO (50M+50M),44518400,reward,87957.765625
DC-PPO (50M+50M),44569600,reward,87980.984375
DC-PPO (50M+50M),44620800,reward,88481.6953125
DC-PPO (50M+50M),44672000,reward,88159.1171875
DC-PPO (50M+50M),44723200,reward,88025.9765625
DC-PPO (50M+50M),44774400,reward,87881.2421875
DC-PPO (50M+50M),44825600,reward,87467.953125
DC-PPO (50M+50M),44876800,reward,87429.1953125
DC-PPO (50M+50M),44928000,reward,87807.1484375
DC-PPO (50M+50M),44979200,reward,87522.765625
DC-PPO (50M+50M),45030400,reward,88019.328125
DC-PPO (50M+50M),45081600,reward,87718.2890625
DC-PPO (50M+50M),45132800,reward,88050.796875
DC-PPO (50M+50M),45184000,reward,87804.0
DC-PPO (50M+50M),45235200,reward,87505.140625
DC-PPO (50M+50M),45286400,reward,87353.171875
DC-PPO (50M+50M),45337600,reward,87173.6640625
DC-PPO (50M+50M),45388800,reward,87394.625
DC-PPO (50M+50M),45440000,reward,87269.8984375
DC-PPO (50M+50M),45491200,reward,86387.1875
DC-PPO (50M+50M),45542400,reward,86926.765625
DC-PPO (50M+50M),45593600,reward,86570.5703125
DC-PPO (50M+50M),45644800,reward,86853.125
DC-PPO (50M+50M),45696000,reward,86601.109375
DC-PPO (50M+50M),45747200,reward,86840.34375
DC-PPO (50M+50M),45798400,reward,86401.5078125
DC-PPO (50M+50M),45849600,reward,85998.71875
DC-PPO (50M+50M),45900800,reward,86065.8828125
DC-PPO (50M+50M),45952000,reward,85940.9296875
DC-PPO (50M+50M),46003200,reward,86548.5625
DC-PPO (50M+50M),46054400,reward,85803.171875
DC-PPO (50M+50M),46105600,reward,86257.0859375
DC-PPO (50M+50M),46156800,reward,86623.6875
DC-PPO (50M+50M),46208000,reward,87196.2734375
DC-PPO (50M+50M),46259200,reward,86680.9453125
DC-PPO (50M+50M),46310400,reward,86660.96875
DC-PPO (50M+50M),46361600,reward,86882.921875
DC-PPO (50M+50M),46412800,reward,86758.3203125
DC-PPO (50M+50M),46464000,reward,86267.9609375
DC-PPO (50M+50M),46515200,reward,86588.171875
DC-PPO (50M+50M),46566400,reward,85987.3984375
DC-PPO (50M+50M),46617600,reward,86178.3125
DC-PPO (50M+50M),46668800,reward,87080.375
DC-PPO (50M+50M),46720000,reward,86640.6015625
DC-PPO (50M+50M),46771200,reward,86463.5
DC-PPO (50M+50M),46822400,reward,86106.9453125
DC-PPO (50M+50M),46873600,reward,85589.21875
DC-PPO (50M+50M),46924800,reward,85816.8359375
DC-PPO (50M+50M),46976000,reward,85282.703125
DC-PPO (50M+50M),47027200,reward,85745.8984375
DC-PPO (50M+50M),47078400,reward,85875.171875
DC-PPO (50M+50M),47129600,reward,85796.8671875
DC-PPO (50M+50M),47180800,reward,86784.2109375
DC-PPO (50M+50M),47232000,reward,86446.6875
DC-PPO (50M+50M),47283200,reward,87015.9609375
DC-PPO (50M+50M),47334400,reward,87313.9140625
DC-PPO (50M+50M),47385600,reward,87278.40625
DC-PPO (50M+50M),47436800,reward,87210.3984375
DC-PPO (50M+50M),47488000,reward,86916.625
DC-PPO (50M+50M),47539200,reward,86712.171875
DC-PPO (50M+50M),47590400,reward,86669.0703125
DC-PPO (50M+50M),47641600,reward,86186.3203125
DC-PPO (50M+50M),47692800,reward,85896.2734375
DC-PPO (50M+50M),47744000,reward,86194.1796875
DC-PPO (50M+50M),47795200,reward,86236.9765625
DC-PPO (50M+50M),47846400,reward,86905.78125
DC-PPO (50M+50M),47897600,reward,86332.0078125
DC-PPO (50M+50M),47948800,reward,86988.703125
DC-PPO (50M+50M),48000000,reward,86996.1875
DC-PPO (50M+50M),48051200,reward,86657.953125
DC-PPO (50M+50M),48102400,reward,86992.1171875
DC-PPO (50M+50M),48153600,reward,87432.8046875
DC-PPO (50M+50M),48204800,reward,86910.125
DC-PPO (50M+50M),48256000,reward,87344.3203125
DC-PPO (50M+50M),48307200,reward,87702.9375
DC-PPO (50M+50M),48358400,reward,87522.3359375
DC-PPO (50M+50M),48409600,reward,88148.328125
DC-PPO (50M+50M),48460800,reward,88155.8046875
DC-PPO (50M+50M),48512000,reward,88358.9921875
DC-PPO (50M+50M),48563200,reward,87309.7265625
DC-PPO (50M+50M),48614400,reward,87369.609375
DC-PPO (50M+50M),48665600,reward,86512.546875
DC-PPO (50M+50M),48716800,reward,86419.1953125
DC-PPO (50M+50M),48768000,reward,86474.046875
DC-PPO (50M+50M),48819200,reward,86299.0234375
DC-PPO (50M+50M),48870400,reward,86688.1640625
DC-PPO (50M+50M),48921600,reward,86268.21875
DC-PPO (50M+50M),48972800,reward,86394.8203125
DC-PPO (50M+50M),49024000,reward,86404.421875
DC-PPO (50M+50M),49075200,reward,86263.859375
DC-PPO (50M+50M),49126400,reward,86168.984375
DC-PPO (50M+50M),49177600,reward,86706.3515625
DC-PPO (50M+50M),49228800,reward,86727.2890625
DC-PPO (50M+50M),49280000,reward,87090.5546875
DC-PPO (50M+50M),49331200,reward,87470.890625
DC-PPO (50M+50M),49382400,reward,86997.0234375
DC-PPO (50M+50M),49433600,reward,86691.921875
DC-PPO (50M+50M),49484800,reward,87250.171875
DC-PPO (50M+50M),49536000,reward,87651.9453125
DC-PPO (50M+50M),49587200,reward,87229.84375
DC-PPO (50M+50M),49638400,reward,87591.375
DC-PPO (50M+50M),49689600,reward,87439.859375
DC-PPO (50M+50M),49740800,reward,87623.2734375
DC-PPO (50M+50M),49792000,reward,88060.4375
DC-PPO (50M+50M),49843200,reward,87869.1953125
DC-PPO (50M+50M),49894400,reward,87010.4609375
DC-PPO (50M+50M),49945600,reward,86869.7578125
DC-PPO (50M+50M),49996800,reward,86732.7109375
DC-PPO (50M+50M),50025600,reward,86561.2578125
DC-PPO (50M+50M),50076800,reward,86694.71875
