series,segment,cumulative_steps,learning_episode,raw_or_mean,three_point_smoothed
MAPPO strict 1+5 (stitched 100M),0-50M,5043200,197.0,359529.33984375,360258.6158854167
MAPPO strict 1+5 (stitched 100M),0-50M,5094400,199.0,364276.75,363411.4322916667
MAPPO strict 1+5 (stitched 100M),0-50M,5145600,201.0,366428.20703125,364619.5455729167
MAPPO strict 1+5 (stitched 100M),0-50M,5196800,203.0,363153.6796875,365065.3671875
MAPPO strict 1+5 (stitched 100M),0-50M,5248000,205.0,365614.21484375,366008.38671875
MAPPO strict 1+5 (stitched 100M),0-50M,5299200,207.0,369257.265625,365363.953125
MAPPO strict 1+5 (stitched 100M),0-50M,5350400,209.0,361220.37890625,362333.5611979167
MAPPO strict 1+5 (stitched 100M),0-50M,5401600,211.0,356523.0390625,359303.9817708333
MAPPO strict 1+5 (stitched 100M),0-50M,5452800,213.0,360168.52734375,360678.6848958333
MAPPO strict 1+5 (stitched 100M),0-50M,5504000,215.0,365344.48828125,361346.0403645833
MAPPO strict 1+5 (stitched 100M),0-50M,5555200,217.0,358525.10546875,361864.9505208333
MAPPO strict 1+5 (stitched 100M),0-50M,5606400,219.0,361725.2578125,360931.5729166667
MAPPO strict 1+5 (stitched 100M),0-50M,5657600,221.0,362544.35546875,361950.2356770833
MAPPO strict 1+5 (stitched 100M),0-50M,5708800,223.0,361581.09375,360677.03515625
MAPPO strict 1+5 (stitched 100M),0-50M,5760000,225.0,357905.65625,359978.6302083333
MAPPO strict 1+5 (stitched 100M),0-50M,5811200,227.0,360449.140625,360131.39453125
MAPPO strict 1+5 (stitched 100M),0-50M,5862400,229.0,362039.38671875,362761.65625
MAPPO strict 1+5 (stitched 100M),0-50M,5913600,231.0,365796.44140625,367778.5481770833
MAPPO strict 1+5 (stitched 100M),0-50M,5964800,233.0,375499.81640625,370035.42578125
MAPPO strict 1+5 (stitched 100M),0-50M,6016000,235.0,368810.01953125,371628.8203125
MAPPO strict 1+5 (stitched 100M),0-50M,6067200,237.0,370576.625,370746.8997395833
MAPPO strict 1+5 (stitched 100M),0-50M,6118400,239.0,372854.0546875,372877.0716145833
MAPPO strict 1+5 (stitched 100M),0-50M,6169600,241.0,375200.53515625,373474.6966145833
MAPPO strict 1+5 (stitched 100M),0-50M,6220800,243.0,372369.5,373472.3671875
MAPPO strict 1+5 (stitched 100M),0-50M,6272000,245.0,372847.06640625,373334.5143229167
MAPPO strict 1+5 (stitched 100M),0-50M,6323200,247.0,374786.9765625,374454.1653645833
MAPPO strict 1+5 (stitched 100M),0-50M,6374400,249.0,375728.453125,377043.7161458333
MAPPO strict 1+5 (stitched 100M),0-50M,6425600,251.0,380615.71875,378715.03125
MAPPO strict 1+5 (stitched 100M),0-50M,6476800,253.0,379800.921875,380602.7825520833
MAPPO strict 1+5 (stitched 100M),0-50M,6528000,255.0,381391.70703125,379503.25
MAPPO strict 1+5 (stitched 100M),0-50M,6579200,257.0,377317.12109375,379875.6953125
MAPPO strict 1+5 (stitched 100M),0-50M,6630400,259.0,380918.2578125,378327.3255208333
MAPPO strict 1+5 (stitched 100M),0-50M,6681600,261.0,376746.59765625,379261.0221354167
MAPPO strict 1+5 (stitched 100M),0-50M,6732800,263.0,380118.2109375,379955.18359375
MAPPO strict 1+5 (stitched 100M),0-50M,6784000,265.0,383000.7421875,381170.3828125
MAPPO strict 1+5 (stitched 100M),0-50M,6835200,267.0,380392.1953125,381028.9205729167
MAPPO strict 1+5 (stitched 100M),0-50M,6886400,269.0,379693.82421875,380950.2890625
MAPPO strict 1+5 (stitched 100M),0-50M,6937600,271.0,382764.84765625,381970.4557291667
MAPPO strict 1+5 (stitched 100M),0-50M,6988800,273.0,383452.6953125,383543.19921875
MAPPO strict 1+5 (stitched 100M),0-50M,7040000,275.0,384412.0546875,383397.2447916667
MAPPO strict 1+5 (stitched 100M),0-50M,7091200,277.0,382326.984375,382387.41796875
MAPPO strict 1+5 (stitched 100M),0-50M,7142400,279.0,380423.21484375,380649.2708333333
MAPPO strict 1+5 (stitched 100M),0-50M,7193600,281.0,379197.61328125,379354.5520833333
MAPPO strict 1+5 (stitched 100M),0-50M,7244800,283.0,378442.828125,379827.7291666667
MAPPO strict 1+5 (stitched 100M),0-50M,7296000,285.0,381842.74609375,380611.6458333333
MAPPO strict 1+5 (stitched 100M),0-50M,7347200,287.0,381549.36328125,381392.5481770833
MAPPO strict 1+5 (stitched 100M),0-50M,7398400,289.0,380785.53515625,382637.07421875
MAPPO strict 1+5 (stitched 100M),0-50M,7449600,291.0,385576.32421875,383754.0
MAPPO strict 1+5 (stitched 100M),0-50M,7500800,293.0,384900.140625,386002.7200520833
MAPPO strict 1+5 (stitched 100M),0-50M,7552000,295.0,387531.6953125,389351.8932291667
MAPPO strict 1+5 (stitched 100M),0-50M,7603200,297.0,395623.84375,392254.4635416667
MAPPO strict 1+5 (stitched 100M),0-50M,7654400,299.0,393607.8515625,392567.8802083333
MAPPO strict 1+5 (stitched 100M),0-50M,7705600,301.0,388471.9453125,388989.0859375
MAPPO strict 1+5 (stitched 100M),0-50M,7756800,303.0,384887.4609375,388340.1223958333
MAPPO strict 1+5 (stitched 100M),0-50M,7808000,305.0,391660.9609375,388833.9466145833
MAPPO strict 1+5 (stitched 100M),0-50M,7859200,307.0,389953.41796875,389473.1979166667
MAPPO strict 1+5 (stitched 100M),0-50M,7910400,309.0,386805.21484375,388602.5364583333
MAPPO strict 1+5 (stitched 100M),0-50M,7961600,311.0,389048.9765625,386455.71484375
MAPPO strict 1+5 (stitched 100M),0-50M,8012800,313.0,383512.953125,386116.7213541667
MAPPO strict 1+5 (stitched 100M),0-50M,8064000,315.0,385788.234375,385028.6966145833
MAPPO strict 1+5 (stitched 100M),0-50M,8115200,317.0,385784.90234375,386021.69140625
MAPPO strict 1+5 (stitched 100M),0-50M,8166400,319.0,386491.9375,386166.640625
MAPPO strict 1+5 (stitched 100M),0-50M,8217600,321.0,386223.08203125,385679.5403645833
MAPPO strict 1+5 (stitched 100M),0-50M,8268800,323.0,384323.6015625,387135.1705729167
MAPPO strict 1+5 (stitched 100M),0-50M,8320000,325.0,390858.828125,388901.5611979167
MAPPO strict 1+5 (stitched 100M),0-50M,8371200,327.0,391522.25390625,394609.2473958333
MAPPO strict 1+5 (stitched 100M),0-50M,8422400,329.0,401446.66015625,391666.7916666667
MAPPO strict 1+5 (stitched 100M),0-50M,8473600,331.0,382031.4609375,392016.66015625
MAPPO strict 1+5 (stitched 100M),0-50M,8524800,333.0,392571.859375,387929.9921875
MAPPO strict 1+5 (stitched 100M),0-50M,8576000,335.0,389186.65625,389031.6328125
MAPPO strict 1+5 (stitched 100M),0-50M,8627200,337.0,385336.3828125,388934.03125
MAPPO strict 1+5 (stitched 100M),0-50M,8678400,339.0,392279.0546875,389087.3385416667
MAPPO strict 1+5 (stitched 100M),0-50M,8729600,341.0,389646.578125,393079.1380208333
MAPPO strict 1+5 (stitched 100M),0-50M,8780800,343.0,397311.78125,391865.7981770833
MAPPO strict 1+5 (stitched 100M),0-50M,8832000,345.0,388639.03515625,391489.4205729167
MAPPO strict 1+5 (stitched 100M),0-50M,8883200,347.0,388517.4453125,388935.9869791667
MAPPO strict 1+5 (stitched 100M),0-50M,8934400,349.0,389651.48046875,391189.984375
MAPPO strict 1+5 (stitched 100M),0-50M,8985600,351.0,395401.02734375,392786.5104166667
MAPPO strict 1+5 (stitched 100M),0-50M,9036800,353.0,393307.0234375,392780.1770833333
MAPPO strict 1+5 (stitched 100M),0-50M,9088000,355.0,389632.48046875,393843.1927083333
MAPPO strict 1+5 (stitched 100M),0-50M,9139200,357.0,398590.07421875,394876.1575520833
MAPPO strict 1+5 (stitched 100M),0-50M,9190400,359.0,396405.91796875,399181.5703125
MAPPO strict 1+5 (stitched 100M),0-50M,9241600,361.0,402548.71875,400421.8385416667
MAPPO strict 1+5 (stitched 100M),0-50M,9292800,363.0,402310.87890625,401522.56640625
MAPPO strict 1+5 (stitched 100M),0-50M,9344000,365.0,399708.1015625,399924.68359375
MAPPO strict 1+5 (stitched 100M),0-50M,9395200,367.0,397755.0703125,401527.63671875
MAPPO strict 1+5 (stitched 100M),0-50M,9446400,369.0,407119.73828125,402421.1067708333
MAPPO strict 1+5 (stitched 100M),0-50M,9497600,371.0,402388.51171875,403941.6953125
MAPPO strict 1+5 (stitched 100M),0-50M,9548800,373.0,402316.8359375,400668.37109375
MAPPO strict 1+5 (stitched 100M),0-50M,9600000,375.0,397299.765625,398782.05859375
MAPPO strict 1+5 (stitched 100M),0-50M,9651200,377.0,396729.57421875,398152.7981770833
MAPPO strict 1+5 (stitched 100M),0-50M,9702400,379.0,400429.0546875,399587.1028645833
MAPPO strict 1+5 (stitched 100M),0-50M,9753600,381.0,401602.6796875,399711.32421875
MAPPO strict 1+5 (stitched 100M),0-50M,9804800,383.0,397102.23828125,398885.9986979167
MAPPO strict 1+5 (stitched 100M),0-50M,9856000,385.0,397953.078125,399496.48828125
MAPPO strict 1+5 (stitched 100M),0-50M,9907200,387.0,403434.1484375,401562.015625
MAPPO strict 1+5 (stitched 100M),0-50M,9958400,389.0,403298.8203125,402811.8684895833
MAPPO strict 1+5 (stitched 100M),0-50M,10009600,391.0,401702.63671875,402288.9830729167
MAPPO strict 1+5 (stitched 100M),0-50M,10060800,393.0,401865.4921875,401327.015625
MAPPO strict 1+5 (stitched 100M),0-50M,10112000,395.0,400412.91796875,401381.5260416667
MAPPO strict 1+5 (stitched 100M),0-50M,10163200,397.0,401866.16796875,402220.96875
MAPPO strict 1+5 (stitched 100M),0-50M,10214400,399.0,404383.8203125,403262.88671875
MAPPO strict 1+5 (stitched 100M),0-50M,10265600,401.0,403538.671875,405594.9986979167
MAPPO strict 1+5 (stitched 100M),0-50M,10316800,403.0,408862.50390625,405473.3125
MAPPO strict 1+5 (stitched 100M),0-50M,10368000,405.0,404018.76171875,405684.9075520833
MAPPO strict 1+5 (stitched 100M),0-50M,10419200,407.0,404173.45703125,402083.1015625
MAPPO strict 1+5 (stitched 100M),0-50M,10470400,409.0,398057.0859375,400694.41015625
MAPPO strict 1+5 (stitched 100M),0-50M,10521600,411.0,399852.6875,397933.28125
MAPPO strict 1+5 (stitched 100M),0-50M,10572800,413.0,395890.0703125,400172.9895833333
MAPPO strict 1+5 (stitched 100M),0-50M,10624000,415.0,404776.2109375,401144.5091145833
MAPPO strict 1+5 (stitched 100M),0-50M,10675200,417.0,402767.24609375,403435.5768229167
MAPPO strict 1+5 (stitched 100M),0-50M,10726400,419.0,402763.2734375,404472.3059895833
MAPPO strict 1+5 (stitched 100M),0-50M,10777600,421.0,407886.3984375,403731.80859375
MAPPO strict 1+5 (stitched 100M),0-50M,10828800,423.0,400545.75390625,403242.2994791667
MAPPO strict 1+5 (stitched 100M),0-50M,10880000,425.0,401294.74609375,403717.3828125
MAPPO strict 1+5 (stitched 100M),0-50M,10931200,427.0,409311.6484375,403650.2682291667
MAPPO strict 1+5 (stitched 100M),0-50M,10982400,429.0,400344.41015625,405046.0052083333
MAPPO strict 1+5 (stitched 100M),0-50M,11033600,431.0,405481.95703125,404162.4869791667
MAPPO strict 1+5 (stitched 100M),0-50M,11084800,433.0,406661.09375,406941.0651041667
MAPPO strict 1+5 (stitched 100M),0-50M,11136000,435.0,408680.14453125,407041.0911458333
MAPPO strict 1+5 (stitched 100M),0-50M,11187200,437.0,405782.03515625,407568.1653645833
MAPPO strict 1+5 (stitched 100M),0-50M,11238400,439.0,408242.31640625,406937.2447916667
MAPPO strict 1+5 (stitched 100M),0-50M,11289600,441.0,406787.3828125,407903.98828125
MAPPO strict 1+5 (stitched 100M),0-50M,11340800,443.0,408682.265625,408601.9192708333
MAPPO strict 1+5 (stitched 100M),0-50M,11392000,445.0,410336.109375,410328.6875
MAPPO strict 1+5 (stitched 100M),0-50M,11443200,447.0,411967.6875,408937.0143229167
MAPPO strict 1+5 (stitched 100M),0-50M,11494400,449.0,404507.24609375,408158.87109375
MAPPO strict 1+5 (stitched 100M),0-50M,11545600,451.0,408001.6796875,408707.0208333333
MAPPO strict 1+5 (stitched 100M),0-50M,11596800,453.0,413612.13671875,409513.4505208333
MAPPO strict 1+5 (stitched 100M),0-50M,11648000,455.0,406926.53515625,411208.6549479167
MAPPO strict 1+5 (stitched 100M),0-50M,11699200,457.0,413087.29296875,409108.1002604167
MAPPO strict 1+5 (stitched 100M),0-50M,11750400,459.0,407310.47265625,406470.90625
MAPPO strict 1+5 (stitched 100M),0-50M,11801600,461.0,399014.953125,405852.3528645833
MAPPO strict 1+5 (stitched 100M),0-50M,11852800,463.0,411231.6328125,406214.1145833333
MAPPO strict 1+5 (stitched 100M),0-50M,11904000,465.0,408395.7578125,408307.01171875
MAPPO strict 1+5 (stitched 100M),0-50M,11955200,467.0,405293.64453125,406047.5364583333
MAPPO strict 1+5 (stitched 100M),0-50M,12006400,469.0,404453.20703125,404998.5794270833
MAPPO strict 1+5 (stitched 100M),0-50M,12057600,471.0,405248.88671875,405299.390625
MAPPO strict 1+5 (stitched 100M),0-50M,12108800,473.0,406196.078125,408784.6393229167
MAPPO strict 1+5 (stitched 100M),0-50M,12160000,475.0,414908.953125,409946.8190104167
MAPPO strict 1+5 (stitched 100M),0-50M,12211200,477.0,408735.42578125,411147.1380208333
MAPPO strict 1+5 (stitched 100M),0-50M,12262400,479.0,409797.03515625,409275.01171875
MAPPO strict 1+5 (stitched 100M),0-50M,12313600,481.0,409292.57421875,407215.8333333333
MAPPO strict 1+5 (stitched 100M),0-50M,12364800,483.0,402557.890625,405157.2513020833
MAPPO strict 1+5 (stitched 100M),0-50M,12416000,485.0,403621.2890625,402327.55859375
MAPPO strict 1+5 (stitched 100M),0-50M,12467200,487.0,400803.49609375,405004.3372395833
MAPPO strict 1+5 (stitched 100M),0-50M,12518400,489.0,410588.2265625,405522.1536458333
MAPPO strict 1+5 (stitched 100M),0-50M,12569600,491.0,405174.73828125,407945.8138020833
MAPPO strict 1+5 (stitched 100M),0-50M,12620800,493.0,408074.4765625,408383.6809895833
MAPPO strict 1+5 (stitched 100M),0-50M,12672000,495.0,411901.828125,410548.0208333333
MAPPO strict 1+5 (stitched 100M),0-50M,12723200,497.0,411667.7578125,412178.8346354167
MAPPO strict 1+5 (stitched 100M),0-50M,12774400,499.0,412966.91796875,412069.86328125
MAPPO strict 1+5 (stitched 100M),0-50M,12825600,501.0,411574.9140625,411187.2083333333
MAPPO strict 1+5 (stitched 100M),0-50M,12876800,503.0,409019.79296875,409494.5481770833
MAPPO strict 1+5 (stitched 100M),0-50M,12928000,505.0,407888.9375,408988.4114583333
MAPPO strict 1+5 (stitched 100M),0-50M,12979200,507.0,410056.50390625,409268.4140625
MAPPO strict 1+5 (stitched 100M),0-50M,13030400,509.0,409859.80078125,410306.84765625
MAPPO strict 1+5 (stitched 100M),0-50M,13081600,511.0,411004.23828125,411613.0065104167
MAPPO strict 1+5 (stitched 100M),0-50M,13132800,513.0,413974.98046875,412583.2317708333
MAPPO strict 1+5 (stitched 100M),0-50M,13184000,515.0,412770.4765625,413056.3359375
MAPPO strict 1+5 (stitched 100M),0-50M,13235200,517.0,412423.55078125,412668.4544270833
MAPPO strict 1+5 (stitched 100M),0-50M,13286400,519.0,412811.3359375,412227.1666666667
MAPPO strict 1+5 (stitched 100M),0-50M,13337600,521.0,411446.61328125,413015.6419270833
MAPPO strict 1+5 (stitched 100M),0-50M,13388800,523.0,414788.9765625,414072.98046875
MAPPO strict 1+5 (stitched 100M),0-50M,13440000,525.0,415983.3515625,415730.0989583333
MAPPO strict 1+5 (stitched 100M),0-50M,13491200,527.0,416417.96875,417430.9921875
MAPPO strict 1+5 (stitched 100M),0-50M,13542400,529.0,419891.65625,417927.3515625
MAPPO strict 1+5 (stitched 100M),0-50M,13593600,531.0,417472.4296875,416152.2565104167
MAPPO strict 1+5 (stitched 100M),0-50M,13644800,533.0,411092.68359375,413972.7838541667
MAPPO strict 1+5 (stitched 100M),0-50M,13696000,535.0,413353.23828125,412705.6588541667
MAPPO strict 1+5 (stitched 100M),0-50M,13747200,537.0,413671.0546875,413835.2734375
MAPPO strict 1+5 (stitched 100M),0-50M,13798400,539.0,414481.52734375,415698.9309895833
MAPPO strict 1+5 (stitched 100M),0-50M,13849600,541.0,418944.2109375,419095.6940104167
MAPPO strict 1+5 (stitched 100M),0-50M,13900800,543.0,423861.34375,422310.53125
MAPPO strict 1+5 (stitched 100M),0-50M,13952000,545.0,424126.0390625,422390.4986979167
MAPPO strict 1+5 (stitched 100M),0-50M,14003200,547.0,419184.11328125,420503.1666666667
MAPPO strict 1+5 (stitched 100M),0-50M,14054400,549.0,418199.34765625,417331.1354166667
MAPPO strict 1+5 (stitched 100M),0-50M,14105600,551.0,414609.9453125,417113.3828125
MAPPO strict 1+5 (stitched 100M),0-50M,14156800,553.0,418530.85546875,416095.6380208333
MAPPO strict 1+5 (stitched 100M),0-50M,14208000,555.0,415146.11328125,418242.9518229167
MAPPO strict 1+5 (stitched 100M),0-50M,14259200,557.0,421051.88671875,420195.2734375
MAPPO strict 1+5 (stitched 100M),0-50M,14310400,559.0,424387.8203125,422332.6809895833
MAPPO strict 1+5 (stitched 100M),0-50M,14361600,561.0,421558.3359375,422230.1588541667
MAPPO strict 1+5 (stitched 100M),0-50M,14412800,563.0,420744.3203125,421829.0234375
MAPPO strict 1+5 (stitched 100M),0-50M,14464000,565.0,423184.4140625,421703.703125
MAPPO strict 1+5 (stitched 100M),0-50M,14515200,567.0,421182.375,422710.75
MAPPO strict 1+5 (stitched 100M),0-50M,14566400,569.0,423765.4609375,422763.1302083333
MAPPO strict 1+5 (stitched 100M),0-50M,14617600,571.0,423341.5546875,423888.34375
MAPPO strict 1+5 (stitched 100M),0-50M,14668800,573.0,424558.015625,423766.2317708333
MAPPO strict 1+5 (stitched 100M),0-50M,14720000,575.0,423399.125,424275.7421875
MAPPO strict 1+5 (stitched 100M),0-50M,14771200,577.0,424870.0859375,424058.3880208333
MAPPO strict 1+5 (stitched 100M),0-50M,14822400,579.0,423905.953125,423912.3697916667
MAPPO strict 1+5 (stitched 100M),0-50M,14873600,581.0,422961.0703125,422886.5481770833
MAPPO strict 1+5 (stitched 100M),0-50M,14924800,583.0,421792.62109375,422364.3294270833
MAPPO strict 1+5 (stitched 100M),0-50M,14976000,585.0,422339.296875,421789.3958333333
MAPPO strict 1+5 (stitched 100M),0-50M,15027200,587.0,421236.26953125,421847.28515625
MAPPO strict 1+5 (stitched 100M),0-50M,15078400,589.0,421966.2890625,420159.46484375
MAPPO strict 1+5 (stitched 100M),0-50M,15129600,591.0,417275.8359375,419973.0729166667
MAPPO strict 1+5 (stitched 100M),0-50M,15180800,593.0,420677.09375,421076.9140625
MAPPO strict 1+5 (stitched 100M),0-50M,15232000,595.0,425277.8125,422907.0026041667
MAPPO strict 1+5 (stitched 100M),0-50M,15283200,597.0,422766.1015625,424540.2395833333
MAPPO strict 1+5 (stitched 100M),0-50M,15334400,599.0,425576.8046875,423545.84375
MAPPO strict 1+5 (stitched 100M),0-50M,15385600,601.0,422294.625,423219.1705729167
MAPPO strict 1+5 (stitched 100M),0-50M,15436800,603.0,421786.08203125,422475.6940104167
MAPPO strict 1+5 (stitched 100M),0-50M,15488000,605.0,423346.375,422976.7799479167
MAPPO strict 1+5 (stitched 100M),0-50M,15539200,607.0,423797.8828125,421466.34765625
MAPPO strict 1+5 (stitched 100M),0-50M,15590400,609.0,417254.78515625,419977.6497395833
MAPPO strict 1+5 (stitched 100M),0-50M,15641600,611.0,418880.28125,417711.6510416667
MAPPO strict 1+5 (stitched 100M),0-50M,15692800,613.0,416999.88671875,417680.2434895833
MAPPO strict 1+5 (stitched 100M),0-50M,15744000,615.0,417160.5625,418105.7252604167
MAPPO strict 1+5 (stitched 100M),0-50M,15795200,617.0,420156.7265625,419475.6796875
MAPPO strict 1+5 (stitched 100M),0-50M,15846400,619.0,421109.75,421515.3854166667
MAPPO strict 1+5 (stitched 100M),0-50M,15897600,621.0,423279.6796875,423252.0338541667
MAPPO strict 1+5 (stitched 100M),0-50M,15948800,623.0,425366.671875,422634.5833333333
MAPPO strict 1+5 (stitched 100M),0-50M,16000000,625.0,419257.3984375,423016.3880208333
MAPPO strict 1+5 (stitched 100M),0-50M,16051200,627.0,424425.09375,423674.0364583333
MAPPO strict 1+5 (stitched 100M),0-50M,16102400,629.0,427339.6171875,426435.6901041667
MAPPO strict 1+5 (stitched 100M),0-50M,16153600,631.0,427542.359375,424611.40625
MAPPO strict 1+5 (stitched 100M),0-50M,16204800,633.0,418952.2421875,424594.6276041667
MAPPO strict 1+5 (stitched 100M),0-50M,16256000,635.0,427289.28125,425326.1015625
MAPPO strict 1+5 (stitched 100M),0-50M,16307200,637.0,429736.78125,428193.2734375
MAPPO strict 1+5 (stitched 100M),0-50M,16358400,639.0,427553.7578125,428367.4192708333
MAPPO strict 1+5 (stitched 100M),0-50M,16409600,641.0,427811.71875,427231.2864583333
MAPPO strict 1+5 (stitched 100M),0-50M,16460800,643.0,426328.3828125,427723.2473958333
MAPPO strict 1+5 (stitched 100M),0-50M,16512000,645.0,429029.640625,426381.2786458333
MAPPO strict 1+5 (stitched 100M),0-50M,16563200,647.0,423785.8125,425922.7604166667
MAPPO strict 1+5 (stitched 100M),0-50M,16614400,649.0,424952.828125,425730.1770833333
MAPPO strict 1+5 (stitched 100M),0-50M,16665600,651.0,428451.890625,425670.8489583333
MAPPO strict 1+5 (stitched 100M),0-50M,16716800,653.0,423607.828125,428337.1848958333
MAPPO strict 1+5 (stitched 100M),0-50M,16768000,655.0,432951.8359375,429671.9895833333
MAPPO strict 1+5 (stitched 100M),0-50M,16819200,657.0,432456.3046875,433655.7760416667
MAPPO strict 1+5 (stitched 100M),0-50M,16870400,659.0,435559.1875,433412.7213541667
MAPPO strict 1+5 (stitched 100M),0-50M,16921600,661.0,432222.671875,433661.65625
MAPPO strict 1+5 (stitched 100M),0-50M,16972800,663.0,433203.109375,432325.1171875
