series,environment_steps,raw_value,three_point_smoothed_value
Q2 Cartesian spatial + curriculum,12313600,475216.4375,474986.1145833333
Q2 Cartesian spatial + curriculum,12364800,475391.96875,474897.25
Q2 Cartesian spatial + curriculum,12416000,474083.34375,473013.34375
Q2 Cartesian spatial + curriculum,12467200,469564.71875,471806.3854166667
Q2 Cartesian spatial + curriculum,12518400,471771.09375,471426.25
Q2 Cartesian spatial + curriculum,12569600,472942.9375,473063.4166666667
Q2 Cartesian spatial + curriculum,12620800,474476.21875,473258.1354166667
Q2 Cartesian spatial + curriculum,12672000,472355.25,475212.15625
Q2 Cartesian spatial + curriculum,12723200,478805.0,478930.1041666667
Q2 Cartesian spatial + curriculum,12774400,485630.0625,480818.96875
Q2 Cartesian spatial + curriculum,12825600,478021.84375,480037.1770833333
Q2 Cartesian spatial + curriculum,12876800,476459.625,476961.9375
Q2 Cartesian spatial + curriculum,12928000,476404.34375,477825.75
Q2 Cartesian spatial + curriculum,12979200,480613.28125,477085.3229166667
Q2 Cartesian spatial + curriculum,13030400,474238.34375,478088.7291666667
Q2 Cartesian spatial + curriculum,13081600,479414.5625,477917.15625
Q2 Cartesian spatial + curriculum,13132800,480098.5625,481186.0416666667
Q2 Cartesian spatial + curriculum,13184000,484045.0,481995.8645833333
Q2 Cartesian spatial + curriculum,13235200,481844.03125,481313.65625
Q2 Cartesian spatial + curriculum,13286400,478051.9375,479523.65625
Q2 Cartesian spatial + curriculum,13337600,478675.0,478508.09375
Q2 Cartesian spatial + curriculum,13388800,478797.34375,478722.3229166667
Q2 Cartesian spatial + curriculum,13440000,478694.625,477902.5625
Q2 Cartesian spatial + curriculum,13491200,476215.71875,476983.0
Q2 Cartesian spatial + curriculum,13542400,476038.65625,474945.4479166667
Q2 Cartesian spatial + curriculum,13593600,472581.96875,474828.3229166667
Q2 Cartesian spatial + curriculum,13644800,475864.34375,475033.71875
Q2 Cartesian spatial + curriculum,13696000,476654.84375,478146.4895833333
Q2 Cartesian spatial + curriculum,13747200,481920.28125,481910.34375
Q2 Cartesian spatial + curriculum,13798400,487155.90625,486800.78125
Q2 Cartesian spatial + curriculum,13849600,491326.15625,486143.8125
Q2 Cartesian spatial + curriculum,13900800,479949.375,483298.5625
Q2 Cartesian spatial + curriculum,13952000,478620.15625,480907.9583333333
Q2 Cartesian spatial + curriculum,14003200,484154.34375,481274.0
Q2 Cartesian spatial + curriculum,14054400,481047.5,483237.6458333333
Q2 Cartesian spatial + curriculum,14105600,484511.09375,484186.53125
Q2 Cartesian spatial + curriculum,14156800,487001.0,485476.5520833333
Q2 Cartesian spatial + curriculum,14208000,484917.5625,484447.65625
Q2 Cartesian spatial + curriculum,14259200,481424.40625,483329.8020833333
Q2 Cartesian spatial + curriculum,14310400,483647.4375,482202.2083333333
Q2 Cartesian spatial + curriculum,14361600,481534.78125,481872.2083333333
Q2 Cartesian spatial + curriculum,14412800,480434.40625,479899.5520833333
Q2 Cartesian spatial + curriculum,14464000,477729.46875,481137.4166666667
Q2 Cartesian spatial + curriculum,14515200,485248.375,481178.25
Q2 Cartesian spatial + curriculum,14566400,480556.90625,482835.9791666667
Q2 Cartesian spatial + curriculum,14617600,482702.65625,483854.65625
Q2 Cartesian spatial + curriculum,14668800,488304.40625,484022.2708333333
Q2 Cartesian spatial + curriculum,14720000,481059.75,485699.5729166667
Q2 Cartesian spatial + curriculum,14771200,487734.5625,483755.3229166667
Q2 Cartesian spatial + curriculum,14822400,482471.65625,483827.9791666667
Q2 Cartesian spatial + curriculum,14873600,481277.71875,481733.4479166667
Q2 Cartesian spatial + curriculum,14924800,481450.96875,481526.0729166667
Q2 Cartesian spatial + curriculum,14976000,481849.53125,479777.125
Q2 Cartesian spatial + curriculum,15027200,476030.875,477416.8333333333
Q2 Cartesian spatial + curriculum,15078400,474370.09375,476886.3854166667
Q2 Cartesian spatial + curriculum,15129600,480258.1875,478601.7395833333
Q2 Cartesian spatial + curriculum,15180800,481176.9375,480405.4791666667
Q2 Cartesian spatial + curriculum,15232000,479781.3125,481301.1666666667
Q2 Cartesian spatial + curriculum,15283200,482945.25,480440.7708333333
Q2 Cartesian spatial + curriculum,15334400,478595.75,482749.4479166667
Q2 Cartesian spatial + curriculum,15385600,486707.34375,482723.6041666667
Q2 Cartesian spatial + curriculum,15436800,482867.71875,482317.6145833333
Q2 Cartesian spatial + curriculum,15488000,477377.78125,481967.3229166667
Q2 Cartesian spatial + curriculum,15539200,485656.46875,482750.65625
Q2 Cartesian spatial + curriculum,15590400,485217.71875,484185.2395833333
Q2 Cartesian spatial + curriculum,15641600,481681.53125,482524.4895833333
Q2 Cartesian spatial + curriculum,15692800,480674.21875,483010.8854166667
Q2 Cartesian spatial + curriculum,15744000,486676.90625,484074.125
Q2 Cartesian spatial + curriculum,15795200,484871.25,486267.7395833333
Q2 Cartesian spatial + curriculum,15846400,487255.0625,485489.0729166667
Q2 Cartesian spatial + curriculum,15897600,484340.90625,484181.2708333333
Q2 Cartesian spatial + curriculum,15948800,480947.84375,482654.5520833333
Q2 Cartesian spatial + curriculum,16000000,482674.90625,481393.2604166667
Q2 Cartesian spatial + curriculum,16051200,480557.03125,481909.3645833333
Q2 Cartesian spatial + curriculum,16102400,482496.15625,481891.5208333333
Q2 Cartesian spatial + curriculum,16153600,482621.375,481513.1875
Q2 Cartesian spatial + curriculum,16204800,479422.03125,480510.4270833333
Q2 Cartesian spatial + curriculum,16256000,479487.875,481254.90625
