series,source_kind,learning_episode,mean,std
"MAPPO (strict 1+5, seed2)",current,851.0,450085.234375,
"MAPPO (strict 1+5, seed2)",current,853.0,450377.359375,
"MAPPO (strict 1+5, seed2)",current,855.0,448503.5755208333,
"MAPPO (strict 1+5, seed2)",current,857.0,446225.8203125,
"MAPPO (strict 1+5, seed2)",current,859.0,445607.21875,
"MAPPO (strict 1+5, seed2)",current,861.0,445499.4088541667,
"MAPPO (strict 1+5, seed2)",current,863.0,446145.9557291667,
"MAPPO (strict 1+5, seed2)",current,865.0,444599.0885416667,
"MAPPO (strict 1+5, seed2)",current,867.0,445234.2526041667,
"MAPPO (strict 1+5, seed2)",current,869.0,445167.6119791667,
"MAPPO (strict 1+5, seed2)",current,871.0,446491.1354166667,
"MAPPO (strict 1+5, seed2)",current,873.0,446634.9348958333,
"MAPPO (strict 1+5, seed2)",current,875.0,447304.6692708333,
"MAPPO (strict 1+5, seed2)",current,877.0,447671.7708333333,
"MAPPO (strict 1+5, seed2)",current,879.0,448633.0364583333,
"MAPPO (strict 1+5, seed2)",current,881.0,449823.7291666667,
"MAPPO (strict 1+5, seed2)",current,883.0,451535.5208333333,
"MAPPO (strict 1+5, seed2)",current,885.0,451355.0390625,
"MAPPO (strict 1+5, seed2)",current,887.0,451053.515625,
"MAPPO (strict 1+5, seed2)",current,889.0,449980.2630208333,
"MAPPO (strict 1+5, seed2)",current,891.0,449179.3098958333,
"MAPPO (strict 1+5, seed2)",current,893.0,447834.234375,
"MAPPO (strict 1+5, seed2)",current,895.0,448264.1536458333,
"MAPPO (strict 1+5, seed2)",current,897.0,448421.3203125,
"MAPPO (strict 1+5, seed2)",current,899.0,448901.3723958333,
"MAPPO (strict 1+5, seed2)",current,901.0,447645.8671875,
"MAPPO (strict 1+5, seed2)",current,903.0,447890.578125,
"MAPPO (strict 1+5, seed2)",current,905.0,448958.7161458333,
"MAPPO (strict 1+5, seed2)",current,907.0,449592.125,
"MAPPO (strict 1+5, seed2)",current,909.0,449900.5598958333,
"MAPPO (strict 1+5, seed2)",current,911.0,449749.6432291667,
"MAPPO (strict 1+5, seed2)",current,913.0,449093.1640625,
"MAPPO (strict 1+5, seed2)",current,915.0,449216.5234375,
"MAPPO (strict 1+5, seed2)",current,917.0,450708.5885416667,
"MAPPO (strict 1+5, seed2)",current,919.0,453226.9375,
"MAPPO (strict 1+5, seed2)",current,921.0,454530.6848958333,
"MAPPO (strict 1+5, seed2)",current,923.0,454196.5286458333,
"MAPPO (strict 1+5, seed2)",current,925.0,453663.9479166667,
"MAPPO (strict 1+5, seed2)",current,927.0,453216.28125,
"MAPPO (strict 1+5, seed2)",current,929.0,453751.7239583333,
"MAPPO (strict 1+5, seed2)",current,931.0,453528.2317708333,
"MAPPO (strict 1+5, seed2)",current,933.0,452845.1015625,
"MAPPO (strict 1+5, seed2)",current,935.0,451291.65625,
"MAPPO (strict 1+5, seed2)",current,937.0,451740.7552083333,
"MAPPO (strict 1+5, seed2)",current,939.0,452367.8567708333,
"MAPPO (strict 1+5, seed2)",current,941.0,453458.2916666667,
"MAPPO (strict 1+5, seed2)",current,943.0,452427.9921875,
"MAPPO (strict 1+5, seed2)",current,945.0,450897.9427083333,
"MAPPO (strict 1+5, seed2)",current,947.0,449616.5703125,
"MAPPO (strict 1+5, seed2)",current,949.0,449127.9609375,
"MAPPO (strict 1+5, seed2)",current,951.0,449067.5989583333,
"MAPPO (strict 1+5, seed2)",current,953.0,448433.7994791667,
"MAPPO (strict 1+5, seed2)",current,955.0,448545.8776041667,
"MAPPO (strict 1+5, seed2)",current,957.0,449413.1536458333,
"MAPPO (strict 1+5, seed2)",current,959.0,450134.0885416667,
"MAPPO (strict 1+5, seed2)",current,961.0,449821.9114583333,
"MAPPO (strict 1+5, seed2)",current,963.0,450210.4296875,
"MAPPO (strict 1+5, seed2)",current,965.0,450810.6302083333,
"MAPPO (strict 1+5, seed2)",current,967.0,451875.9114583333,
"MAPPO (strict 1+5, seed2)",current,969.0,451287.921875,
"MAPPO (strict 1+5, seed2)",current,971.0,450879.265625,
"MAPPO (strict 1+5, seed2)",current,973.0,450069.0416666667,
"MAPPO (strict 1+5, seed2)",current,975.0,450696.6015625,
"MAPPO (strict 1+5, seed2)",current,977.0,450601.0416666667,
"MAPPO (strict 1+5, seed2)",current,979.0,450571.0572916667,
"MAPPO (strict 1+5, seed2)",current,981.0,448970.4713541667,
"MAPPO (strict 1+5, seed2)",current,983.0,448858.3072916667,
"MAPPO (strict 1+5, seed2)",current,985.0,449294.515625,
"MAPPO (strict 1+5, seed2)",current,987.0,449523.2578125,
"MAPPO (strict 1+5, seed2)",current,989.0,449927.5911458333,
"MAPPO (strict 1+5, seed2)",current,991.0,450097.6510416667,
"MAPPO (strict 1+5, seed2)",current,993.0,450906.34375,
"MAPPO (strict 1+5, seed2)",current,995.0,450367.7395833333,
"MAPPO (strict 1+5, seed2)",current,997.0,450567.0598958333,
"MAPPO (strict 1+5, seed2)",current,999.0,452010.1041666667,
"MAPPO (strict 1+5, seed2)",current,1001.0,453731.4453125,
"MAPPO (strict 1+5, seed2)",current,1003.0,453823.1171875,
"MAPPO (strict 1+5, seed2)",current,1005.0,452756.7890625,
"MAPPO (strict 1+5, seed2)",current,1007.0,451982.375,
"MAPPO (strict 1+5, seed2)",current,1009.0,450857.2604166667,
"MAPPO (strict 1+5, seed2)",current,1011.0,449863.0755208333,
"MAPPO (strict 1+5, seed2)",current,1013.0,449170.1953125,
"MAPPO (strict 1+5, seed2)",current,1015.0,448865.7708333333,
"MAPPO (strict 1+5, seed2)",current,1017.0,448886.9296875,
"MAPPO (strict 1+5, seed2)",current,1019.0,449414.6770833333,
"MAPPO (strict 1+5, seed2)",current,1021.0,450334.921875,
"MAPPO (strict 1+5, seed2)",current,1023.0,451751.3359375,
"MAPPO (strict 1+5, seed2)",current,1025.0,451487.9192708333,
"MAPPO (strict 1+5, seed2)",current,1027.0,452427.4947916667,
"MAPPO (strict 1+5, seed2)",current,1029.0,453450.9895833333,
"MAPPO (strict 1+5, seed2)",current,1031.0,454702.75,
"MAPPO (strict 1+5, seed2)",current,1033.0,456058.4609375,
"MAPPO (strict 1+5, seed2)",current,1035.0,456145.4140625,
"MAPPO (strict 1+5, seed2)",current,1037.0,456389.1692708333,
"MAPPO (strict 1+5, seed2)",current,1039.0,456800.1692708333,
"MAPPO (strict 1+5, seed2)",current,1041.0,457207.6328125,
"MAPPO (strict 1+5, seed2)",current,1043.0,457695.0208333333,
"MAPPO (strict 1+5, seed2)",current,1045.0,456862.2161458333,
"MAPPO (strict 1+5, seed2)",current,1047.0,456324.5338541667,
"MAPPO (strict 1+5, seed2)",current,1049.0,454970.1380208333,
"MAPPO (strict 1+5, seed2)",current,1051.0,452929.5598958333,
"MAPPO (strict 1+5, seed2)",current,1053.0,452611.7005208333,
"MAPPO (strict 1+5, seed2)",current,1055.0,453137.3828125,
"MAPPO (strict 1+5, seed2)",current,1057.0,454120.703125,
"MAPPO (strict 1+5, seed2)",current,1059.0,453454.0026041667,
"MAPPO (strict 1+5, seed2)",current,1061.0,453851.1744791667,
"MAPPO (strict 1+5, seed2)",current,1063.0,453251.40625,
"MAPPO (strict 1+5, seed2)",current,1065.0,454312.5677083333,
"MAPPO (strict 1+5, seed2)",current,1067.0,454121.2526041667,
"MAPPO (strict 1+5, seed2)",current,1069.0,455120.0104166667,
"MAPPO (strict 1+5, seed2)",current,1071.0,454495.921875,
"MAPPO (strict 1+5, seed2)",current,1073.0,454367.3567708333,
"MAPPO (strict 1+5, seed2)",current,1075.0,455981.4765625,
"MAPPO (strict 1+5, seed2)",current,1077.0,457044.15625,
"MAPPO (strict 1+5, seed2)",current,1079.0,456906.0677083333,
"MAPPO (strict 1+5, seed2)",current,1081.0,453920.4947916667,
"MAPPO (strict 1+5, seed2)",current,1083.0,453071.53125,
"MAPPO (strict 1+5, seed2)",current,1085.0,453678.5755208333,
"MAPPO (strict 1+5, seed2)",current,1087.0,456073.1979166667,
"MAPPO (strict 1+5, seed2)",current,1089.0,456187.703125,
"MAPPO (strict 1+5, seed2)",current,1091.0,455769.046875,
"MAPPO (strict 1+5, seed2)",current,1093.0,454189.296875,
"MAPPO (strict 1+5, seed2)",current,1095.0,453911.4140625,
"MAPPO (strict 1+5, seed2)",current,1097.0,453395.1276041667,
"MAPPO (strict 1+5, seed2)",current,1099.0,454087.7708333333,
"MAPPO (strict 1+5, seed2)",current,1101.0,453880.3697916667,
"MAPPO (strict 1+5, seed2)",current,1103.0,454345.4296875,
"MAPPO (strict 1+5, seed2)",current,1105.0,452496.1822916667,
"MAPPO (strict 1+5, seed2)",current,1107.0,452000.4375,
"MAPPO (strict 1+5, seed2)",current,1109.0,452008.2057291667,
"MAPPO (strict 1+5, seed2)",current,1111.0,454294.0078125,
"MAPPO (strict 1+5, seed2)",current,1113.0,454402.265625,
"MAPPO (strict 1+5, seed2)",current,1115.0,453736.40625,
"MAPPO (strict 1+5, seed2)",current,1117.0,450259.96875,
"MAPPO (strict 1+5, seed2)",current,1119.0,448556.125,
"MAPPO (strict 1+5, seed2)",current,1121.0,446494.453125,
"MAPPO (strict 1+5, seed2)",current,1123.0,446876.6380208333,
"MAPPO (strict 1+5, seed2)",current,1125.0,445748.7526041667,
"MAPPO (strict 1+5, seed2)",current,1127.0,445940.6822916667,
"MAPPO (strict 1+5, seed2)",current,1129.0,447159.2291666667,
"MAPPO (strict 1+5, seed2)",current,1131.0,449899.7083333333,
"MAPPO (strict 1+5, seed2)",current,1133.0,451304.625,
"MAPPO (strict 1+5, seed2)",current,1135.0,451540.8203125,
"MAPPO (strict 1+5, seed2)",current,1137.0,452057.5625,
"MAPPO (strict 1+5, seed2)",current,1139.0,452207.7916666667,
"MAPPO (strict 1+5, seed2)",current,1141.0,453098.1197916667,
"MAPPO (strict 1+5, seed2)",current,1143.0,452020.2682291667,
"MAPPO (strict 1+5, seed2)",current,1145.0,451802.4244791667,
"MAPPO (strict 1+5, seed2)",current,1147.0,451701.09375,
"MAPPO (strict 1+5, seed2)",current,1149.0,451771.4713541667,
"MAPPO (strict 1+5, seed2)",current,1151.0,452010.9505208333,
"MAPPO (strict 1+5, seed2)",current,1153.0,451836.0911458333,
"MAPPO (strict 1+5, seed2)",current,1155.0,453347.6432291667,
"MAPPO (strict 1+5, seed2)",current,1157.0,454230.6432291667,
"MAPPO (strict 1+5, seed2)",current,1159.0,454241.4453125,
"MAPPO (strict 1+5, seed2)",current,1161.0,454004.0729166667,
"MAPPO (strict 1+5, seed2)",current,1163.0,452406.40625,
"MAPPO (strict 1+5, seed2)",current,1165.0,453839.2890625,
"MAPPO (strict 1+5, seed2)",current,1167.0,453474.5651041667,
"MAPPO (strict 1+5, seed2)",current,1169.0,456102.7864583333,
"MAPPO (strict 1+5, seed2)",current,1171.0,456009.609375,
"MAPPO (strict 1+5, seed2)",current,1173.0,458006.3984375,
"MAPPO (strict 1+5, seed2)",current,1175.0,458487.7395833333,
"MAPPO (strict 1+5, seed2)",current,1177.0,459528.5755208333,
"MAPPO (strict 1+5, seed2)",current,1179.0,459524.1067708333,
"MAPPO (strict 1+5, seed2)",current,1181.0,459313.2994791667,
"MAPPO (strict 1+5, seed2)",current,1183.0,458135.0416666667,
"MAPPO (strict 1+5, seed2)",current,1185.0,457109.7057291667,
"MAPPO (strict 1+5, seed2)",current,1187.0,456624.53125,
"MAPPO (strict 1+5, seed2)",current,1189.0,456700.2473958333,
"MAPPO (strict 1+5, seed2)",current,1191.0,456581.4427083333,
"MAPPO (strict 1+5, seed2)",current,1193.0,456629.9114583333,
"MAPPO (strict 1+5, seed2)",current,1195.0,456332.7578125,
"MAPPO (strict 1+5, seed2)",current,1197.0,455752.2916666667,
"MAPPO (strict 1+5, seed2)",current,1199.0,455749.8411458333,
"MAPPO (strict 1+5, seed2)",current,1201.0,455798.1432291667,
"MAPPO (strict 1+5, seed2)",current,1203.0,457714.1510416667,
"MAPPO (strict 1+5, seed2)",current,1205.0,457743.4427083333,
"MAPPO (strict 1+5, seed2)",current,1207.0,457883.4088541667,
"MAPPO (strict 1+5, seed2)",current,1209.0,458678.2057291667,
"MAPPO (strict 1+5, seed2)",current,1211.0,460040.1458333333,
"MAPPO (strict 1+5, seed2)",current,1213.0,461974.6953125,
"MAPPO (strict 1+5, seed2)",current,1215.0,462474.8854166667,
"MAPPO (strict 1+5, seed2)",current,1217.0,463810.9869791667,
"MAPPO (strict 1+5, seed2)",current,1219.0,464938.828125,
"MAPPO (strict 1+5, seed2)",current,1221.0,465756.15625,
"MAPPO (strict 1+5, seed2)",current,1223.0,464961.296875,
"MAPPO (strict 1+5, seed2)",current,1225.0,462769.9296875,
"MAPPO (strict 1+5, seed2)",current,1227.0,459974.1328125,
"MAPPO (strict 1+5, seed2)",current,1229.0,458731.59375,
"MAPPO (strict 1+5, seed2)",current,1231.0,458358.7994791667,
"MAPPO (strict 1+5, seed2)",current,1233.0,458229.5572916667,
"MAPPO (strict 1+5, seed2)",current,1235.0,458438.3411458333,
"MAPPO (strict 1+5, seed2)",current,1237.0,459360.4401041667,
"MAPPO (strict 1+5, seed2)",current,1239.0,461489.515625,
"MAPPO (strict 1+5, seed2)",current,1241.0,462109.2942708333,
"MAPPO (strict 1+5, seed2)",current,1243.0,463370.7239583333,
"MAPPO (strict 1+5, seed2)",current,1245.0,463136.6197916667,
"MAPPO (strict 1+5, seed2)",current,1247.0,463303.4010416667,
"MAPPO (strict 1+5, seed2)",current,1249.0,461683.7708333333,
"MAPPO (strict 1+5, seed2)",current,1251.0,459258.3802083333,
"MAPPO (strict 1+5, seed2)",current,1253.0,457013.4453125,
"MAPPO (strict 1+5, seed2)",current,1255.0,455524.4270833333,
"MAPPO (strict 1+5, seed2)",current,1257.0,455010.8203125,
"MAPPO (strict 1+5, seed2)",current,1259.0,454875.3151041667,
"MAPPO (strict 1+5, seed2)",current,1261.0,455471.3958333333,
"MAPPO (strict 1+5, seed2)",current,1263.0,455983.4921875,
"MAPPO (strict 1+5, seed2)",current,1265.0,455382.1901041667,
"MAPPO (strict 1+5, seed2)",current,1267.0,454440.9114583333,
"MAPPO (strict 1+5, seed2)",current,1269.0,453704.125,
"MAPPO (strict 1+5, seed2)",current,1271.0,454388.6640625,
"MAPPO (strict 1+5, seed2)",current,1273.0,453994.9661458333,
"MAPPO (strict 1+5, seed2)",current,1275.0,454098.3645833333,
"MAPPO (strict 1+5, seed2)",current,1277.0,453540.2760416667,
"MAPPO (strict 1+5, seed2)",current,1279.0,454490.5651041667,
"MAPPO (strict 1+5, seed2)",current,1281.0,455595.7317708333,
"MAPPO (strict 1+5, seed2)",current,1283.0,456127.2395833333,
"MAPPO (strict 1+5, seed2)",current,1285.0,456371.3619791667,
"MAPPO (strict 1+5, seed2)",current,1287.0,455199.2473958333,
"MAPPO (strict 1+5, seed2)",current,1289.0,455500.7682291667,
"MAPPO (strict 1+5, seed2)",current,1291.0,455799.59375,
"MAPPO (strict 1+5, seed2)",current,1293.0,456932.5546875,
"MAPPO (strict 1+5, seed2)",current,1295.0,457322.6015625,
"MAPPO (strict 1+5, seed2)",current,1297.0,457394.765625,
"MAPPO (strict 1+5, seed2)",current,1299.0,457340.2916666667,
"MAPPO (strict 1+5, seed2)",current,1301.0,457501.09375,
"MAPPO (strict 1+5, seed2)",current,1303.0,457944.046875,
"MAPPO (strict 1+5, seed2)",current,1305.0,458807.0677083333,
"MAPPO (strict 1+5, seed2)",current,1307.0,459720.8463541667,
"MAPPO (strict 1+5, seed2)",current,1309.0,460820.4583333333,
"MAPPO (strict 1+5, seed2)",current,1311.0,461602.4791666667,
"MAPPO (strict 1+5, seed2)",current,1313.0,461841.0677083333,
"MAPPO (strict 1+5, seed2)",current,1315.0,461540.9635416667,
"MAPPO (strict 1+5, seed2)",current,1317.0,461351.3333333333,
"MAPPO (strict 1+5, seed2)",current,1319.0,460925.8958333333,
"MAPPO (strict 1+5, seed2)",current,1321.0,460137.0911458333,
"MAPPO (strict 1+5, seed2)",current,1323.0,459746.0572916667,
"MAPPO (strict 1+5, seed2)",current,1325.0,460593.7578125,
"MAPPO (strict 1+5, seed2)",current,1327.0,460412.4114583333,
"MAPPO (strict 1+5, seed2)",current,1329.0,459382.2447916667,
"MAPPO (strict 1+5, seed2)",current,1331.0,458037.2005208333,
"MAPPO (strict 1+5, seed2)",current,1333.0,457476.1927083333,
"MAPPO (strict 1+5, seed2)",current,1335.0,456535.078125,
"MAPPO (strict 1+5, seed2)",current,1337.0,456517.2552083333,
"MAPPO (strict 1+5, seed2)",current,1339.0,456814.9140625,
"MAPPO (strict 1+5, seed2)",current,1341.0,457808.0,
"MAPPO (strict 1+5, seed2)",current,1343.0,458172.1510416667,
"MAPPO (strict 1+5, seed2)",current,1345.0,458856.1536458333,
"MAPPO (strict 1+5, seed2)",current,1347.0,460375.0208333333,
"MAPPO (strict 1+5, seed2)",current,1349.0,460206.640625,
"MAPPO (strict 1+5, seed2)",current,1351.0,459851.3359375,
"MAPPO (strict 1+5, seed2)",current,1353.0,459328.8151041667,
"MAPPO (strict 1+5, seed2)",current,1355.0,459530.0390625,
"MAPPO (strict 1+5, seed2)",current,1357.0,460562.0651041667,
"MAPPO (strict 1+5, seed2)",current,1359.0,461122.65625,
"MAPPO (strict 1+5, seed2)",current,1361.0,461649.5442708333,
"MAPPO (strict 1+5, seed2)",current,1363.0,460711.7447916667,
"MAPPO (strict 1+5, seed2)",current,1365.0,460274.8151041667,
"MAPPO (strict 1+5, seed2)",current,1367.0,460172.3072916667,
"MAPPO (strict 1+5, seed2)",current,1369.0,461238.6302083333,
"MAPPO (strict 1+5, seed2)",current,1371.0,461982.3046875,
"MAPPO (strict 1+5, seed2)",current,1373.0,461869.0338541667,
"MAPPO (strict 1+5, seed2)",current,1375.0,461596.2838541667,
"MAPPO (strict 1+5, seed2)",current,1377.0,460715.7708333333,
"MAPPO (strict 1+5, seed2)",current,1379.0,461744.109375,
"MAPPO (strict 1+5, seed2)",current,1381.0,461412.3932291667,
"MAPPO (strict 1+5, seed2)",current,1383.0,461696.8307291667,
"MAPPO (strict 1+5, seed2)",current,1385.0,460747.4713541667,
"MAPPO (strict 1+5, seed2)",current,1387.0,461182.1380208333,
"MAPPO (strict 1+5, seed2)",current,1389.0,460704.3723958333,
"MAPPO (strict 1+5, seed2)",current,1391.0,461085.6119791667,
"MAPPO (strict 1+5, seed2)",current,1393.0,461270.4244791667,
"MAPPO (strict 1+5, seed2)",current,1395.0,461284.1744791667,
"MAPPO (strict 1+5, seed2)",current,1397.0,461339.5494791667,
"MAPPO (strict 1+5, seed2)",current,1399.0,461165.3098958333,
"MAPPO (strict 1+5, seed2)",current,1401.0,462480.2083333333,
"MAPPO (strict 1+5, seed2)",current,1403.0,462671.8723958333,
"MAPPO (strict 1+5, seed2)",current,1405.0,462479.3203125,
"MAPPO (strict 1+5, seed2)",current,1407.0,461199.5625,
"MAPPO (strict 1+5, seed2)",current,1409.0,460052.7135416667,
"MAPPO (strict 1+5, seed2)",current,1411.0,459661.2291666667,
"MAPPO (strict 1+5, seed2)",current,1413.0,459843.1614583333,
"MAPPO (strict 1+5, seed2)",current,1415.0,461229.578125,
"MAPPO (strict 1+5, seed2)",current,1417.0,461968.8723958333,
"MAPPO (strict 1+5, seed2)",current,1419.0,462328.3984375,
"MAPPO (strict 1+5, seed2)",current,1421.0,461686.796875,
"MAPPO (strict 1+5, seed2)",current,1423.0,461208.2369791667,
"MAPPO (strict 1+5, seed2)",current,1425.0,460483.203125,
"MAPPO (strict 1+5, seed2)",current,1427.0,460105.9401041667,
"MAPPO (strict 1+5, seed2)",current,1429.0,460126.1692708333,
"MAPPO (strict 1+5, seed2)",current,1431.0,460107.6640625,
"MAPPO (strict 1+5, seed2)",current,1433.0,461068.6432291667,
"MAPPO (strict 1+5, seed2)",current,1435.0,461465.421875,
"MAPPO (strict 1+5, seed2)",current,1437.0,462050.2526041667,
"MAPPO (strict 1+5, seed2)",current,1439.0,461548.3411458333,
"MAPPO (strict 1+5, seed2)",current,1441.0,462093.2473958333,
"MAPPO (strict 1+5, seed2)",current,1443.0,463420.5130208333,
"MAPPO (strict 1+5, seed2)",current,1445.0,465250.9140625,
"MAPPO (strict 1+5, seed2)",current,1447.0,466330.6927083333,
"MAPPO (strict 1+5, seed2)",current,1449.0,466483.359375,
"MAPPO (strict 1+5, seed2)",current,1451.0,465389.6848958333,
"MAPPO (strict 1+5, seed2)",current,1453.0,462780.9322916667,
"MAPPO (strict 1+5, seed2)",current,1455.0,461122.0859375,
"MAPPO (strict 1+5, seed2)",current,1457.0,459624.6979166667,
"MAPPO (strict 1+5, seed2)",current,1459.0,460819.0989583333,
"MAPPO (strict 1+5, seed2)",current,1461.0,461947.328125,
"MAPPO (strict 1+5, seed2)",current,1463.0,464319.5677083333,
"MAPPO (strict 1+5, seed2)",current,1465.0,466289.7890625,
"MAPPO (strict 1+5, seed2)",current,1467.0,467408.1536458333,
"MAPPO (strict 1+5, seed2)",current,1469.0,467459.2552083333,
"MAPPO (strict 1+5, seed2)",current,1471.0,466396.6354166667,
"MAPPO (strict 1+5, seed2)",current,1473.0,465789.0286458333,
"MAPPO (strict 1+5, seed2)",current,1475.0,464835.515625,
"MAPPO (strict 1+5, seed2)",current,1477.0,464972.71875,
"MAPPO (strict 1+5, seed2)",current,1479.0,465261.9088541667,
"MAPPO (strict 1+5, seed2)",current,1481.0,466178.3619791667,
"MAPPO (strict 1+5, seed2)",current,1483.0,465209.3463541667,
"MAPPO (strict 1+5, seed2)",current,1485.0,464711.9635416667,
"MAPPO (strict 1+5, seed2)",current,1487.0,463866.4270833333,
"MAPPO (strict 1+5, seed2)",current,1489.0,465332.3203125,
"MAPPO (strict 1+5, seed2)",current,1491.0,465918.1822916667,
"MAPPO (strict 1+5, seed2)",current,1493.0,467217.8307291667,
"MAPPO (strict 1+5, seed2)",current,1495.0,466586.8307291667,
"MAPPO (strict 1+5, seed2)",current,1497.0,465235.9791666667,
"MAPPO (strict 1+5, seed2)",current,1499.0,464120.7604166667,
"MAPPO (strict 1+5, seed2)",current,1501.0,464050.9765625,
"MAPPO (strict 1+5, seed2)",current,1503.0,465053.0911458333,
"MAPPO (strict 1+5, seed2)",current,1505.0,465797.0208333333,
"MAPPO (strict 1+5, seed2)",current,1507.0,466070.4192708333,
"MAPPO (strict 1+5, seed2)",current,1509.0,466817.4817708333,
"MAPPO (strict 1+5, seed2)",current,1511.0,468246.0442708333,
"MAPPO (strict 1+5, seed2)",current,1513.0,469238.7864583333,
"MAPPO (strict 1+5, seed2)",current,1515.0,469760.5625,
