series,environment_steps,environment_steps_million,raw_value,three_point_smoothed_value
DC-PPO strict 1+5,82486400,82.4864,461894.71875,461905.1770833333
DC-PPO strict 1+5,82537600,82.5376,461344.84375,462062.1875
DC-PPO strict 1+5,82588800,82.5888,462947.0,461554.1458333333
DC-PPO strict 1+5,82640000,82.64,460370.59375,462088.2083333333
DC-PPO strict 1+5,82691200,82.6912,462947.03125,462062.125
DC-PPO strict 1+5,82742400,82.7424,462868.75,462419.25
DC-PPO strict 1+5,82793600,82.7936,461441.96875,462762.4583333333
DC-PPO strict 1+5,82844800,82.8448,463976.65625,461908.46875
DC-PPO strict 1+5,82896000,82.896,460306.78125,462076.6875
DC-PPO strict 1+5,82947200,82.9472,461946.625,460943.5520833333
DC-PPO strict 1+5,82998400,82.9984,460577.25,461099.8333333333
DC-PPO strict 1+5,83049600,83.0496,460775.625,460458.8333333333
DC-PPO strict 1+5,83100800,83.1008,460023.625,459987.8125
DC-PPO strict 1+5,83152000,83.152,459164.1875,459862.1354166667
DC-PPO strict 1+5,83203200,83.2032,460398.59375,460139.0416666667
DC-PPO strict 1+5,83254400,83.2544,460854.34375,460831.1666666667
DC-PPO strict 1+5,83305600,83.3056,461240.5625,461694.9895833333
DC-PPO strict 1+5,83356800,83.3568,462990.0625,461779.8958333333
DC-PPO strict 1+5,83408000,83.408,461109.0625,461867.8020833333
DC-PPO strict 1+5,83459200,83.4592,461504.28125,461184.5208333333
DC-PPO strict 1+5,83510400,83.5104,460940.21875,461409.9479166667
DC-PPO strict 1+5,83561600,83.5616,461785.34375,461793.9583333333
DC-PPO strict 1+5,83612800,83.6128,462656.3125,462166.53125
DC-PPO strict 1+5,83664000,83.664,462057.9375,462600.0
DC-PPO strict 1+5,83715200,83.7152,463085.75,462981.2083333333
DC-PPO strict 1+5,83766400,83.7664,463799.9375,463285.6875
DC-PPO strict 1+5,83817600,83.8176,462971.375,463439.90625
DC-PPO strict 1+5,83868800,83.8688,463548.40625,463320.4375
DC-PPO strict 1+5,83920000,83.92,463441.53125,464523.7916666667
DC-PPO strict 1+5,83971200,83.9712,466581.4375,465289.75
DC-PPO strict 1+5,84022400,84.0224,465846.28125,466058.3541666667
DC-PPO strict 1+5,84073600,84.0736,465747.34375,464716.4479166667
DC-PPO strict 1+5,84124800,84.1248,462555.71875,463913.4375
DC-PPO strict 1+5,84176000,84.176,463437.25,462262.7291666667
DC-PPO strict 1+5,84227200,84.2272,460795.21875,463251.2916666667
DC-PPO strict 1+5,84278400,84.2784,465521.40625,463255.3958333333
DC-PPO strict 1+5,84329600,84.3296,463449.5625,464127.0833333333
DC-PPO strict 1+5,84380800,84.3808,463410.28125,462442.4791666667
DC-PPO strict 1+5,84432000,84.432,460467.59375,461602.5416666667
DC-PPO strict 1+5,84483200,84.4832,460929.75,460051.1041666667
DC-PPO strict 1+5,84534400,84.5344,458755.96875,459559.9479166667
DC-PPO strict 1+5,84585600,84.5856,458994.125,458792.3541666667
DC-PPO strict 1+5,84636800,84.6368,458626.96875,459332.1770833333
DC-PPO strict 1+5,84688000,84.688,460375.4375,460519.15625
DC-PPO strict 1+5,84739200,84.7392,462555.0625,460998.09375
DC-PPO strict 1+5,84790400,84.7904,460063.78125,461500.3541666667
DC-PPO strict 1+5,84841600,84.8416,461882.21875,460700.5625
DC-PPO strict 1+5,84892800,84.8928,460155.6875,461026.3541666667
DC-PPO strict 1+5,84944000,84.944,461041.15625,459594.5833333333
DC-PPO strict 1+5,84995200,84.9952,457586.90625,459090.1666666667
DC-PPO strict 1+5,85046400,85.0464,458642.4375,458486.3645833333
DC-PPO strict 1+5,85097600,85.0976,459229.75,458662.5833333333
DC-PPO strict 1+5,85148800,85.1488,458115.5625,457626.8854166667
DC-PPO strict 1+5,85200000,85.2,455535.34375,456805.375
DC-PPO strict 1+5,85251200,85.2512,456765.21875,455711.5520833333
DC-PPO strict 1+5,85302400,85.3024,454834.09375,455532.9895833333
DC-PPO strict 1+5,85353600,85.3536,454999.65625,454686.8854166667
DC-PPO strict 1+5,85404800,85.4048,454226.90625,454678.1979166667
DC-PPO strict 1+5,85456000,85.456,454808.03125,453919.8854166667
DC-PPO strict 1+5,85507200,85.5072,452724.71875,453400.1875
DC-PPO strict 1+5,85558400,85.5584,452667.8125,451337.4895833333
DC-PPO strict 1+5,85609600,85.6096,448619.9375,450987.8125
DC-PPO strict 1+5,85660800,85.6608,451675.6875,450795.3333333333
DC-PPO strict 1+5,85712000,85.712,452090.375,451679.5208333333
DC-PPO strict 1+5,85763200,85.7632,451272.5,452132.6875
DC-PPO strict 1+5,85814400,85.8144,453035.1875,452737.28125
DC-PPO strict 1+5,85865600,85.8656,453904.15625,452894.90625
DC-PPO strict 1+5,85916800,85.9168,451745.375,452559.7291666667
DC-PPO strict 1+5,85968000,85.968,452029.65625,453169.9895833333
DC-PPO strict 1+5,86019200,86.0192,455734.9375,454007.4270833333
DC-PPO strict 1+5,86070400,86.0704,454257.6875,455314.7604166667
DC-PPO strict 1+5,86121600,86.1216,455951.65625,456457.1041666667
DC-PPO strict 1+5,86172800,86.1728,459161.96875,458600.15625
DC-PPO strict 1+5,86224000,86.224,460686.84375,461378.9895833333
DC-PPO strict 1+5,86275200,86.2752,464288.15625,462057.4791666667
DC-PPO strict 1+5,86326400,86.3264,461197.4375,463523.6875
DC-PPO strict 1+5,86377600,86.3776,465085.46875,463552.0729166667
DC-PPO strict 1+5,86428800,86.4288,464373.3125,465181.7604166667
DC-PPO strict 1+5,86480000,86.48,466086.5,465192.09375
DC-PPO strict 1+5,86531200,86.5312,465116.46875,465377.0
DC-PPO strict 1+5,86582400,86.5824,464928.03125,465255.7083333333
DC-PPO strict 1+5,86633600,86.6336,465722.625,464823.4270833333
DC-PPO strict 1+5,86684800,86.6848,463819.625,466047.71875
DC-PPO strict 1+5,86736000,86.736,468600.90625,466317.8541666667
DC-PPO strict 1+5,86787200,86.7872,466533.03125,466152.6145833333
DC-PPO strict 1+5,86838400,86.8384,463323.90625,464616.9166666667
DC-PPO strict 1+5,86889600,86.8896,463993.8125,464643.96875
DC-PPO strict 1+5,86940800,86.9408,466614.1875,465503.1875
DC-PPO strict 1+5,86992000,86.992,465901.5625,466001.3020833333
DC-PPO strict 1+5,87043200,87.0432,465488.15625,466208.03125
DC-PPO strict 1+5,87094400,87.0944,467234.375,465723.6145833333
DC-PPO strict 1+5,87145600,87.1456,464448.3125,465512.03125
DC-PPO strict 1+5,87196800,87.1968,464853.40625,465030.59375
DC-PPO strict 1+5,87248000,87.248,465790.0625,464926.4583333333
DC-PPO strict 1+5,87299200,87.2992,464135.90625,464984.6458333333
DC-PPO strict 1+5,87350400,87.3504,465027.96875,465307.1458333333
DC-PPO strict 1+5,87401600,87.4016,466757.5625,465869.7708333333
DC-PPO strict 1+5,87452800,87.4528,465823.78125,466946.5104166667
DC-PPO strict 1+5,87504000,87.504,468258.1875,467400.2083333333
DC-PPO strict 1+5,87555200,87.5552,468118.65625,468741.8333333333
DC-PPO strict 1+5,87606400,87.6064,469848.65625,470092.46875
DC-PPO strict 1+5,87657600,87.6576,472310.09375,471078.2708333333
DC-PPO strict 1+5,87708800,87.7088,471076.0625,470967.4791666667
DC-PPO strict 1+5,87760000,87.76,469516.28125,470828.0416666667
DC-PPO strict 1+5,87811200,87.8112,471891.78125,471498.7604166667
DC-PPO strict 1+5,87862400,87.8624,473088.21875,472467.5
DC-PPO strict 1+5,87913600,87.9136,472422.5,472626.4583333333
DC-PPO strict 1+5,87964800,87.9648,472368.65625,472002.46875
DC-PPO strict 1+5,88016000,88.016,471216.25,471465.7083333333
DC-PPO strict 1+5,88067200,88.0672,470812.21875,471171.0625
DC-PPO strict 1+5,88118400,88.1184,471484.71875,471665.4583333333
DC-PPO strict 1+5,88169600,88.1696,472699.4375,472523.6145833333
DC-PPO strict 1+5,88220800,88.2208,473386.6875,473111.8541666667
DC-PPO strict 1+5,88272000,88.272,473249.4375,473280.2395833333
DC-PPO strict 1+5,88323200,88.3232,473204.59375,472831.71875
DC-PPO strict 1+5,88374400,88.3744,472041.125,472387.78125
DC-PPO strict 1+5,88425600,88.4256,471917.625,471677.6458333333
DC-PPO strict 1+5,88476800,88.4768,471074.1875,471354.09375
DC-PPO strict 1+5,88528000,88.528,471070.46875,471486.1666666667
DC-PPO strict 1+5,88579200,88.5792,472313.84375,471602.96875
DC-PPO strict 1+5,88630400,88.6304,471424.59375,472338.4895833333
DC-PPO strict 1+5,88681600,88.6816,473277.03125,473373.6770833333
DC-PPO strict 1+5,88732800,88.7328,475419.40625,474270.75
DC-PPO strict 1+5,88784000,88.784,474115.8125,474464.59375
DC-PPO strict 1+5,88835200,88.8352,473858.5625,475379.09375
DC-PPO strict 1+5,88886400,88.8864,478162.90625,476948.78125
DC-PPO strict 1+5,88937600,88.9376,478824.875,477831.2604166667
DC-PPO strict 1+5,88988800,88.9888,476506.0,476739.5625
DC-PPO strict 1+5,89040000,89.04,474887.8125,475165.6979166667
DC-PPO strict 1+5,89091200,89.0912,474103.28125,473580.625
DC-PPO strict 1+5,89142400,89.1424,471750.78125,472383.3333333333
DC-PPO strict 1+5,89193600,89.1936,471295.9375,471994.125
DC-PPO strict 1+5,89244800,89.2448,472935.65625,472096.0729166667
DC-PPO strict 1+5,89296000,89.296,472056.625,471395.8020833333
DC-PPO strict 1+5,89347200,89.3472,469195.125,470771.3125
DC-PPO strict 1+5,89398400,89.3984,471062.1875,469267.8333333333
DC-PPO strict 1+5,89449600,89.4496,467546.1875,469722.6770833333
DC-PPO strict 1+5,89500800,89.5008,470559.65625,469569.8854166667
DC-PPO strict 1+5,89552000,89.552,470603.8125,470174.625
DC-PPO strict 1+5,89603200,89.6032,469360.40625,469789.8333333333
DC-PPO strict 1+5,89654400,89.6544,469405.28125,469079.5104166667
DC-PPO strict 1+5,89705600,89.7056,468472.84375,468272.4270833333
DC-PPO strict 1+5,89756800,89.7568,466939.15625,467502.3958333333
DC-PPO strict 1+5,89808000,89.808,467095.1875,466348.8229166667
DC-PPO strict 1+5,89859200,89.8592,465012.125,466523.8125
DC-PPO strict 1+5,89910400,89.9104,467464.125,466193.8541666667
DC-PPO strict 1+5,89961600,89.9616,466105.3125,466842.6979166667
DC-PPO strict 1+5,90012800,90.0128,466958.65625,466027.2708333333
DC-PPO strict 1+5,90064000,90.064,465017.84375,464542.96875
DC-PPO strict 1+5,90115200,90.1152,461652.40625,463282.34375
DC-PPO strict 1+5,90166400,90.1664,463176.78125,461547.3645833333
DC-PPO strict 1+5,90217600,90.2176,459812.90625,461189.9479166667
DC-PPO strict 1+5,90268800,90.2688,460580.15625,459818.5208333333
DC-PPO strict 1+5,90320000,90.32,459062.5,460239.8333333333
DC-PPO strict 1+5,90371200,90.3712,461076.84375,459434.5
DC-PPO strict 1+5,90422400,90.4224,458164.15625,459413.6458333333
DC-PPO strict 1+5,90473600,90.4736,458999.9375,459942.8229166667
DC-PPO strict 1+5,90524800,90.5248,462664.375,460768.84375
DC-PPO strict 1+5,90576000,90.576,460642.21875,461713.8125
DC-PPO strict 1+5,90627200,90.6272,461834.84375,461888.8958333333
DC-PPO strict 1+5,90678400,90.6784,463189.625,462143.1770833333
DC-PPO strict 1+5,90729600,90.7296,461405.0625,462726.5416666667
DC-PPO strict 1+5,90780800,90.7808,463584.9375,462411.125
DC-PPO strict 1+5,90832000,90.832,462243.375,463490.6666666667
DC-PPO strict 1+5,90883200,90.8832,464643.6875,463512.71875
DC-PPO strict 1+5,90934400,90.9344,463651.09375,463658.0833333333
DC-PPO strict 1+5,90985600,90.9856,462679.46875,462775.0416666667
DC-PPO strict 1+5,91036800,91.0368,461994.5625,463339.5625
DC-PPO strict 1+5,91088000,91.088,465344.65625,463593.8333333333
DC-PPO strict 1+5,91139200,91.1392,463442.28125,464257.3541666667
DC-PPO strict 1+5,91190400,91.1904,463985.125,463878.1979166667
DC-PPO strict 1+5,91241600,91.2416,464207.1875,464119.21875
DC-PPO strict 1+5,91292800,91.2928,464165.34375,464392.78125
DC-PPO strict 1+5,91344000,91.344,464805.8125,464386.1354166667
DC-PPO strict 1+5,91395200,91.3952,464187.25,463602.2916666667
DC-PPO strict 1+5,91446400,91.4464,461813.8125,462718.7395833333
DC-PPO strict 1+5,91497600,91.4976,462155.15625,462180.3020833333
DC-PPO strict 1+5,91548800,91.5488,462571.9375,462917.3125
DC-PPO strict 1+5,91600000,91.6,464024.84375,463273.4791666667
DC-PPO strict 1+5,91651200,91.6512,463223.65625,463301.875
DC-PPO strict 1+5,91702400,91.7024,462657.125,462497.3958333333
DC-PPO strict 1+5,91753600,91.7536,461611.40625,462920.0520833333
DC-PPO strict 1+5,91804800,91.8048,464491.625,464229.7395833333
DC-PPO strict 1+5,91856000,91.856,466586.1875,465942.25
DC-PPO strict 1+5,91907200,91.9072,466748.9375,466159.8645833333
DC-PPO strict 1+5,91958400,91.9584,465144.46875,466322.9583333333
DC-PPO strict 1+5,92009600,92.0096,467075.46875,465988.46875
DC-PPO strict 1+5,92060800,92.0608,465745.46875,466117.875
DC-PPO strict 1+5,92112000,92.112,465532.6875,466020.0
DC-PPO strict 1+5,92163200,92.1632,466781.84375,466253.3229166667
DC-PPO strict 1+5,92214400,92.2144,466445.4375,466939.65625
DC-PPO strict 1+5,92265600,92.2656,467591.6875,466523.21875
DC-PPO strict 1+5,92316800,92.3168,465532.53125,465675.40625
DC-PPO strict 1+5,92368000,92.368,463902.0,465838.96875
DC-PPO strict 1+5,92419200,92.4192,468082.375,466343.1875
DC-PPO strict 1+5,92470400,92.4704,467045.1875,467786.3645833333
DC-PPO strict 1+5,92521600,92.5216,468231.53125,468358.28125
DC-PPO strict 1+5,92572800,92.5728,469798.125,469071.6458333333
DC-PPO strict 1+5,92624000,92.624,469185.28125,469059.3125
DC-PPO strict 1+5,92675200,92.6752,468194.53125,468289.2708333333
DC-PPO strict 1+5,92726400,92.7264,467488.0,467452.2291666667
DC-PPO strict 1+5,92777600,92.7776,466674.15625,466735.46875
DC-PPO strict 1+5,92828800,92.8288,466044.25,466942.0
DC-PPO strict 1+5,92880000,92.88,468107.59375,467092.4270833333
DC-PPO strict 1+5,92931200,92.9312,467125.4375,467001.78125
DC-PPO strict 1+5,92982400,92.9824,465772.3125,466222.1145833333
DC-PPO strict 1+5,93033600,93.0336,465768.59375,467094.125
DC-PPO strict 1+5,93084800,93.0848,469741.46875,468763.96875
DC-PPO strict 1+5,93136000,93.136,470781.84375,470650.2916666667
DC-PPO strict 1+5,93187200,93.1872,471427.5625,472055.2604166667
DC-PPO strict 1+5,93238400,93.2384,473956.375,472407.6770833333
DC-PPO strict 1+5,93289600,93.2896,471839.09375,472514.1354166667
DC-PPO strict 1+5,93340800,93.3408,471746.9375,471919.4166666667
DC-PPO strict 1+5,93392000,93.392,472172.21875,472226.625
DC-PPO strict 1+5,93443200,93.4432,472760.71875,472676.75
DC-PPO strict 1+5,93494400,93.4944,473097.3125,473641.5833333333
DC-PPO strict 1+5,93545600,93.5456,475066.71875,473631.4375
DC-PPO strict 1+5,93596800,93.5968,472730.28125,473135.0208333333
DC-PPO strict 1+5,93648000,93.648,471608.0625,471514.4375
DC-PPO strict 1+5,93699200,93.6992,470204.96875,470919.28125
DC-PPO strict 1+5,93750400,93.7504,470944.8125,470317.8229166667
DC-PPO strict 1+5,93801600,93.8016,469803.6875,470287.2708333333
DC-PPO strict 1+5,93852800,93.8528,470113.3125,470254.7708333333
DC-PPO strict 1+5,93904000,93.904,470847.3125,470659.2916666667
DC-PPO strict 1+5,93955200,93.9552,471017.25,470388.1041666667
DC-PPO strict 1+5,94006400,94.0064,469299.75,470273.2604166667
DC-PPO strict 1+5,94057600,94.0576,470502.78125,470490.0208333333
DC-PPO strict 1+5,94108800,94.1088,471667.53125,470601.2916666667
DC-PPO strict 1+5,94160000,94.16,469633.5625,471038.5208333333
DC-PPO strict 1+5,94211200,94.2112,471814.46875,471979.0833333333
DC-PPO strict 1+5,94262400,94.2624,474489.21875,473058.4895833333
DC-PPO strict 1+5,94313600,94.3136,472871.78125,472890.8854166667
DC-PPO strict 1+5,94364800,94.3648,471311.65625,471685.7083333333
DC-PPO strict 1+5,94416000,94.416,470873.6875,471223.1875
DC-PPO strict 1+5,94467200,94.4672,471484.21875,471503.1875
DC-PPO strict 1+5,94518400,94.5184,472151.65625,471577.125
DC-PPO strict 1+5,94569600,94.5696,471095.5,472279.65625
DC-PPO strict 1+5,94620800,94.6208,473591.8125,472269.9479166667
DC-PPO strict 1+5,94672000,94.672,472122.53125,472044.75
DC-PPO strict 1+5,94723200,94.7232,470419.90625,472066.3020833333
DC-PPO strict 1+5,94774400,94.7744,473656.46875,471911.34375
DC-PPO strict 1+5,94825600,94.8256,471657.65625,473358.0104166667
DC-PPO strict 1+5,94876800,94.8768,474759.90625,474193.9895833333
DC-PPO strict 1+5,94928000,94.928,476164.40625,475198.46875
DC-PPO strict 1+5,94979200,94.9792,474671.09375,475807.9583333333
DC-PPO strict 1+5,95030400,95.0304,476588.375,476154.53125
DC-PPO strict 1+5,95081600,95.0816,477204.125,477669.9375
DC-PPO strict 1+5,95132800,95.1328,479217.3125,478312.9583333333
DC-PPO strict 1+5,95184000,95.184,478517.4375,479293.21875
DC-PPO strict 1+5,95235200,95.2352,480144.90625,478743.75
DC-PPO strict 1+5,95286400,95.2864,477568.90625,478783.1979166667
DC-PPO strict 1+5,95337600,95.3376,478635.78125,478032.2916666667
DC-PPO strict 1+5,95388800,95.3888,477892.1875,477047.8645833333
DC-PPO strict 1+5,95440000,95.44,474615.625,476293.7083333333
DC-PPO strict 1+5,95491200,95.4912,476373.3125,475677.84375
DC-PPO strict 1+5,95542400,95.5424,476044.59375,476097.5520833333
DC-PPO strict 1+5,95593600,95.5936,475874.75,475138.0
DC-PPO strict 1+5,95644800,95.6448,473494.65625,474404.4479166667
DC-PPO strict 1+5,95696000,95.696,473843.9375,473899.4583333333
DC-PPO strict 1+5,95747200,95.7472,474359.78125,473793.75
DC-PPO strict 1+5,95798400,95.7984,473177.53125,473126.65625
DC-PPO strict 1+5,95849600,95.8496,471842.65625,472278.7916666667
DC-PPO strict 1+5,95900800,95.9008,471816.1875,471988.40625
DC-PPO strict 1+5,95952000,95.952,472306.375,472171.4895833333
DC-PPO strict 1+5,96003200,96.0032,472391.90625,473052.4375
DC-PPO strict 1+5,96054400,96.0544,474459.03125,474259.3645833333
DC-PPO strict 1+5,96105600,96.1056,475927.15625,474966.90625
DC-PPO strict 1+5,96156800,96.1568,474514.53125,475643.5
DC-PPO strict 1+5,96208000,96.208,476488.8125,475677.90625
DC-PPO strict 1+5,96259200,96.2592,476030.375,476009.1041666667
DC-PPO strict 1+5,96310400,96.3104,475508.125,475471.1875
DC-PPO strict 1+5,96361600,96.3616,474875.0625,474711.2291666667
DC-PPO strict 1+5,96412800,96.4128,473750.5,474290.9791666667
DC-PPO strict 1+5,96464000,96.464,474247.375,473971.375
DC-PPO strict 1+5,96515200,96.5152,473916.25,473421.8645833333
DC-PPO strict 1+5,96566400,96.5664,472101.96875,472814.2291666667
DC-PPO strict 1+5,96617600,96.6176,472424.46875,473178.0729166667
DC-PPO strict 1+5,96668800,96.6688,475007.78125,474072.8020833333
DC-PPO strict 1+5,96720000,96.72,474786.15625,474543.71875
DC-PPO strict 1+5,96771200,96.7712,473837.21875,475042.1041666667
DC-PPO strict 1+5,96822400,96.8224,476502.9375,474867.2708333333
DC-PPO strict 1+5,96873600,96.8736,474261.65625,473948.8020833333
DC-PPO strict 1+5,96924800,96.9248,471081.8125,472996.5416666667
DC-PPO strict 1+5,96976000,96.976,473646.15625,472246.0416666667
DC-PPO strict 1+5,97027200,97.0272,472010.15625,473494.9895833333
DC-PPO strict 1+5,97078400,97.0784,474828.65625,474719.65625
DC-PPO strict 1+5,97129600,97.1296,477320.15625,476947.0
DC-PPO strict 1+5,97180800,97.1808,478692.1875,478801.2604166667
DC-PPO strict 1+5,97232000,97.232,480391.4375,479876.9375
DC-PPO strict 1+5,97283200,97.2832,480547.1875,480603.6666666667
DC-PPO strict 1+5,97334400,97.3344,480872.375,480854.8020833333
DC-PPO strict 1+5,97385600,97.3856,481144.84375,481068.5
DC-PPO strict 1+5,97436800,97.4368,481188.28125,481839.09375
DC-PPO strict 1+5,97488000,97.488,483184.15625,482130.1458333333
DC-PPO strict 1+5,97539200,97.5392,482018.0,483005.1666666667
DC-PPO strict 1+5,97590400,97.5904,483813.34375,483027.84375
DC-PPO strict 1+5,97641600,97.6416,483252.1875,483365.0104166667
DC-PPO strict 1+5,97692800,97.6928,483029.5,483465.1979166667
DC-PPO strict 1+5,97744000,97.744,484113.90625,484477.4375
DC-PPO strict 1+5,97795200,97.7952,486288.90625,485627.2291666667
DC-PPO strict 1+5,97846400,97.8464,486478.875,486826.9791666667
DC-PPO strict 1+5,97897600,97.8976,487713.15625,487495.3958333333
DC-PPO strict 1+5,97948800,97.9488,488294.15625,488341.2395833333
DC-PPO strict 1+5,98000000,98.0,489016.40625,489832.2916666667
DC-PPO strict 1+5,98051200,98.0512,492186.3125,491103.65625
DC-PPO strict 1+5,98102400,98.1024,492108.25,492859.125
DC-PPO strict 1+5,98153600,98.1536,494282.8125,493188.0208333333
DC-PPO strict 1+5,98204800,98.2048,493173.0,493943.5625
DC-PPO strict 1+5,98256000,98.256,494374.875,493496.53125
DC-PPO strict 1+5,98307200,98.3072,492941.71875,493157.7083333333
DC-PPO strict 1+5,98358400,98.3584,492156.53125,492253.1145833333
DC-PPO strict 1+5,98409600,98.4096,491661.09375,493141.5520833333
DC-PPO strict 1+5,98460800,98.4608,495607.03125,494398.03125
DC-PPO strict 1+5,98512000,98.512,495925.96875,496988.1458333333
DC-PPO strict 1+5,98563200,98.5632,499431.4375,499557.8125
DC-PPO strict 1+5,98614400,98.6144,503316.03125,501442.8020833333
